ANT,MF,ICC,Sim,T1,W,k
3.462892316765264,0.38148946757339525,0.2946815117273627,1,0.0034739520796574653,0.3096102844923735,0.278390318993479
3.797889445378772,0.358535548614833,0.3486819870365483,1,0.0034739520796574653,0.3096102844923735,0.278390318993479
4.3404192282053184,2.4701873935264054,0.21213550914998658,2,0.008797017363831401,0.2323826141655445,0.007707348139956593
4.217290151039551,2.3708408730012187,0.19307430376536955,2,0.008797017363831401,0.2323826141655445,0.007707348139956593
3.1087987645696216,0.23715851012979372,0.3163336233011926,3,0.0018964273692108691,0.4527679238468409,0.12248442219570278
3.120268823160149,0.2603301207488645,0.33854367461487433,3,0.0018964273692108691,0.4527679238468409,0.12248442219570278
9.265808721414684,3.079344505138413,0.3172152002657036,4,0.007207410638220608,0.7483164858072997,0.14676544130779803
9.35564730168092,3.1554113830728396,0.35020638233963153,4,0.007207410638220608,0.7483164858072997,0.14676544130779803
8.87749645010788,3.1460342633743337,0.33171306844705417,5,0.00778573137242347,0.7643485911190511,0.17596670114435256
8.589672404219877,2.883583194521562,0.344013419919632,5,0.00778573137242347,0.7643485911190511,0.17596670114435256
2.3522449885346552,0.3938900806272653,0.29425829629555533,6,5.513351270928979e-4,0.31729876790195705,0.008540096576325595
2.519304841414644,0.4644219605241333,0.24570161972640644,6,5.513351270928979e-4,0.31729876790195705,0.008540096576325595
8.106963295824968,5.191624155140979,0.2040978893588205,7,0.008610332168173045,0.4304337935522199,0.023284929315559564
7.810039096518372,4.880579591987993,0.19615144998704429,7,0.008610332168173045,0.4304337935522199,0.023284929315559564
7.043841490462813,2.8445216619843268,0.5418698488470932,8,0.00987576216692105,0.039805694669485095,0.2796304226852953
7.740971633036999,2.7518536279464385,0.4030855739448422,8,0.00987576216692105,0.039805694669485095,0.2796304226852953
8.310505663729918,3.8887243651439993,0.438574165363111,9,0.007869401024654507,0.07081597205251455,0.12623042645864188
7.757969063992183,3.5157906380782067,0.4614004139043505,9,0.007869401024654507,0.07081597205251455,0.12623042645864188
6.865306576241036,1.9697222376637575,0.4485090112024769,10,0.006600098605267704,0.3388116259127856,0.2197026731679216
7.183706600745304,1.839279784525698,0.414788749859753,10,0.006600098605267704,0.3388116259127856,0.2197026731679216
3.559594987320215,0.3739148140606779,0.3131648295430344,11,0.0026963396696373823,0.4186243126168847,0.1901240274310112
3.5707036223727187,0.3376944511081176,0.3572137581077781,11,0.0026963396696373823,0.4186243126168847,0.1901240274310112
8.404695112948472,2.5284216742949948,0.36514256178555266,12,0.007200924595817924,0.5011498620733619,0.18327516373246908
8.032883580328836,2.427560274275603,0.36798633788589175,12,0.007200924595817924,0.5011498620733619,0.18327516373246908
13.439665073543033,6.46326553295543,0.27379360762111987,13,0.009528954604174942,0.639161634631455,0.10209912790451199
12.813334322159598,5.962622367250074,0.25285507056881845,13,0.009528954604174942,0.639161634631455,0.10209912790451199
3.835201005954362,0.45489847997337185,0.3645185679046571,14,0.0037831907649524513,0.38083130195736886,0.24279818194918334
4.307198938405397,0.4423310848169855,0.3287337309669844,14,0.0037831907649524513,0.38083130195736886,0.24279818194918334
3.146458383460734,0.28873382812933795,0.2483064237188172,15,0.002428745848592371,0.02125794216990471,0.20174768592696637
3.203644376955982,0.3592526064332142,0.27033648906825763,15,0.002428745848592371,0.02125794216990471,0.20174768592696637
2.0863748082715796,0.009239923863027369,0.18102844787137126,16,6.086501781828701e-4,0.44254837874323133,0.2114798544673249
2.141945508018423,0.0036993877513271556,0.15066329851946186,16,6.086501781828701e-4,0.44254837874323133,0.2114798544673249
3.872714214684272,0.31858276706627625,0.287132385507913,17,0.003634281740523875,0.6021879471838475,0.2810067069483921
4.1765911482856035,0.3859007736479625,0.3136486240093171,17,0.003634281740523875,0.6021879471838475,0.2810067069483921
10.708356391809629,4.180040582918281,0.30364986969189084,18,0.008546778075397015,0.680562824010849,0.13010411811992525
12.203559140182767,4.872544304265788,0.2842236988308578,18,0.008546778075397015,0.680562824010849,0.13010411811992525
7.781123570597255,4.271120060593745,0.3610728447459569,19,0.006620625813957304,0.08626888003200293,0.0530542955501005
7.6618058515073475,4.081972984491097,0.37051727056440237,19,0.006620625813957304,0.08626888003200293,0.0530542955501005
4.136693973408288,0.4863435471642288,0.3922512298332361,20,0.004095197105780244,0.3221258223056793,0.2834194413386285
4.216956682710108,0.5146242132543503,0.3692342576163609,20,0.004095197105780244,0.3221258223056793,0.2834194413386285
8.539558247765383,4.310408510009603,0.2624036771909953,21,0.005496393654029817,0.49797772038728,0.05135475515853614
8.28245190090572,4.113556289313977,0.2980283874177215,21,0.005496393654029817,0.49797772038728,0.05135475515853614
3.941351796656608,0.4609659921876446,0.30747953028038355,22,0.003228783695958555,0.20962706599384548,0.22335469527170063
3.618033028605131,0.3391329991153052,0.31289011478588047,22,0.003228783695958555,0.20962706599384548,0.22335469527170063
3.811464024446708,0.4981942772478933,0.35825322180304847,23,0.0029765204759314655,0.49627545047551397,0.16819163511972873
3.9146170322771257,0.44316419233325943,0.31580401111994344,23,0.0029765204759314655,0.49627545047551397,0.16819163511972873
5.862860527972157,1.9252841645377465,0.5021947401619075,24,0.007838127326685936,0.11411735471338035,0.2776244244072586
5.859823113643933,1.8428745883136588,0.448310034995149,24,0.007838127326685936,0.11411735471338035,0.2776244244072586
4.568546673809832,1.2303485987696514,0.38934002871446405,25,0.0039495161268860105,0.1916431484743953,0.1483935878612101
5.2091409163067155,1.3678148189168235,0.4133239038299047,25,0.0039495161268860105,0.1916431484743953,0.1483935878612101
3.7929125138427464,0.5943152454780362,0.3673416342412535,26,0.0027107613859698176,0.6554177371785045,0.13453467793297022
3.5849891252257895,0.4110296015040366,0.31635397477855354,26,0.0027107613859698176,0.6554177371785045,0.13453467793297022
2.030148533986122,0.020246268244648542,0.28167157130659415,27,2.2768092341721058e-4,0.010190679319202901,0.030167399626225232
2.126911908857201,0.057334147108324546,0.3638846806764686,27,2.2768092341721058e-4,0.010190679319202901,0.030167399626225232
6.75379255681923,2.200881089749498,0.47116941953008235,28,0.00858290314907208,0.1130967227742076,0.27070138351991774
7.298571218147003,2.375165709235528,0.47184839473804857,28,0.00858290314907208,0.1130967227742076,0.27070138351991774
10.930395889550143,5.147303441392821,0.3119727901225337,29,0.00865067310165614,0.29369586482644083,0.08692276168148964
11.114994114184814,5.435182460270747,0.336404787152905,29,0.00865067310165614,0.29369586482644083,0.08692276168148964
3.044526662617115,0.2871500358937545,0.35701598050378597,30,0.0017106514726765454,0.04165005646646023,0.11215959519613534
2.968154750896919,0.35876761475015717,0.275081522709034,30,0.0017106514726765454,0.04165005646646023,0.11215959519613534
1.9048498845265587,0,NA,31,3.373704617843032e-5,0.7507364079356194,0.0535905403085053
1.8342516918753005,0,NA,31,3.373704617843032e-5,0.7507364079356194,0.0535905403085053
4.405530977546601,2.2990207874423856,0.3046038462686622,32,0.003612467071507126,0.1149495080113411,0.015132586006075144
4.010168180227311,2.007847182566729,0.291171319203291,32,0.003612467071507126,0.1149495080113411,0.015132586006075144
2.1314583371679947,0.03313147674354396,0.18252116370182786,33,2.1374264732003213e-4,0.5250991633161902,0.013343909801915287
2.1476014760147604,0.07380073800738007,0.14214950769650028,33,2.1374264732003213e-4,0.5250991633161902,0.013343909801915287
3.5705064365017893,0.4702888126590683,0.3679688834644376,34,0.0035189222171902656,0.12235036604106427,0.263725022203289
3.5728126672449108,0.5056563382361083,0.4326222756841723,34,0.0035189222171902656,0.12235036604106427,0.263725022203289
3.1010336778926306,0.34455929754362563,0.2622077316668226,35,0.0010904860659502447,0.6076722145080566,0.05127070611342788
2.7947614385725106,0.26414467000387903,0.20649299279790415,35,0.0010904860659502447,0.6076722145080566,0.05127070611342788
4.10286684130908,0.8486145445153673,0.34767141544439817,36,0.0027855068980716167,0.5798646058887243,0.09408197330776602
4.815039864479184,1.13793293929183,0.3467384179517444,36,0.0027855068980716167,0.5798646058887243,0.09408197330776602
9.362832838189435,2.865683759895189,0.345555236551845,37,0.009473394711967557,0.7540763519704342,0.25247753185685723
9.02877830728878,2.696811851195094,0.3581879815112338,37,0.009473394711967557,0.7540763519704342,0.25247753185685723
3.4677598050077556,0.7976955461998672,0.25874331128743616,38,0.0012457677139900624,0.4509627852588892,0.032098158099688585
3.259707216342785,0.7245842398318522,0.3005108925122904,38,0.0012457677139900624,0.4509627852588892,0.032098158099688585
2.3750345208505936,0.1564945226917058,0.17292803423479935,39,4.0097946766763924e-4,0.08804379794746638,0.0240016455296427
2.1934934990475132,0.12946420314782964,0.2639602688113829,39,4.0097946766763924e-4,0.08804379794746638,0.0240016455296427
3.0034256087399314,0.07962225719840756,0.24606350363041854,40,0.002078890344128013,0.23474001418799162,0.25177943317685275
2.864453894442297,0.1214999723863699,0.32616845645117865,40,0.002078890344128013,0.23474001418799162,0.25177943317685275
7.84998706147647,2.519315367269232,0.34835448791205764,41,0.006547108157537878,0.6559886062517762,0.15540083062369375
8.481094573356755,2.501617823795877,0.32732212559361495,41,0.006547108157537878,0.6559886062517762,0.15540083062369375
8.15740553275294,1.9841342879755572,0.32577632509252147,42,0.008217837291304023,0.7689209140837193,0.2430989597691223
8.296943231441048,2.3142262266688776,0.3133594158977411,42,0.008217837291304023,0.7689209140837193,0.2430989597691223
6.888220865684304,2.524758866163805,0.40285067005313907,43,0.008130394108593463,0.053869225271046164,0.22683094865642486
7.010579568324071,2.679049500563136,0.405908303854283,43,0.008130394108593463,0.053869225271046164,0.22683094865642486
4.3629500795618545,0.6124412537468084,0.3630478530830643,44,0.00424179551191628,0.49403187036514284,0.22444210813846438
4.488731951711006,0.7931079107430072,0.45910352646248964,44,0.00424179551191628,0.49403187036514284,0.22444210813846438
6.443732997760794,1.7858134241353147,0.4431725684968927,45,0.007563559219706804,0.08676144238561392,0.2991920909145847
6.352705782092373,1.7414824832799154,0.42941824224912917,45,0.007563559219706804,0.08676144238561392,0.2991920909145847
8.432870157357137,2.6851937057145485,0.4291149768220243,46,0.0071094224229455,0.34040295984596014,0.1754713435191661
8.392265193370166,2.7440147329650095,0.37480875638643907,46,0.0071094224229455,0.34040295984596014,0.1754713435191661
11.971258635339318,6.882411614762274,0.2071099689440929,47,0.009809308308176697,0.6338819440454245,0.05097201357129961
12.23228615174602,7.185153756756259,0.18391851168411683,47,0.009809308308176697,0.6338819440454245,0.05097201357129961
5.023176789968421,1.2133188055181074,0.31134864692911723,48,0.005276771364733577,0.049055776186287404,0.24334550269413738
4.513729028931327,1.064437119021749,0.416253782213237,48,0.005276771364733577,0.049055776186287404,0.24334550269413738
5.575649657781982,2.3315341383339825,0.3487368599448637,49,0.0038425141666084527,0.09758690185844898,0.06491381025407462
5.57116878822946,2.424643191712129,0.39770234752178735,49,0.0038425141666084527,0.09758690185844898,0.06491381025407462
12.657412180572944,6.230208410044923,0.2775220197281534,50,0.009991724286228418,0.4653586039319635,0.08801397755742073
12.651512360461261,6.235493497402645,0.26727134107664036,50,0.009991724286228418,0.4653586039319635,0.08801397755742073
8.896744461512835,3.203716385038219,0.42855564446253763,51,0.007662825535517186,0.2777098057791591,0.16032550614327193
8.52691689305317,3.0123265140174826,0.41002848193039826,51,0.007662825535517186,0.2777098057791591,0.16032550614327193
3.74685604379346,0.5677615031809439,0.34728307008301224,52,0.0030742002138867976,0.11924732476472855,0.15880920183844863
4.053854120432017,0.7194111554963752,0.26716194741141047,52,0.0030742002138867976,0.11924732476472855,0.15880920183844863
3.0675300647548567,0.14986123959296946,0.2747148999622637,53,0.0024263242864981296,0.44895462896674876,0.2623113471083343
3.05257520636738,0.12742146959428263,0.24501909315897252,53,0.0024263242864981296,0.44895462896674876,0.2623113471083343
4.619530110920399,2.6373585811047744,0.2212070365006193,54,0.006116947431582958,0.3709769628942013,0.01013804494868964
4.820253910928488,2.760221849606604,0.18078917218335408,54,0.006116947431582958,0.3709769628942013,0.01013804494868964
5.599526592203565,1.2315999704120129,0.34933832890594707,55,0.004353834518697113,0.6980615248903632,0.14953832449391483
5.934114689244648,1.1221207527637076,0.3688751277237018,55,0.004353834518697113,0.6980615248903632,0.14953832449391483
2.8772992538967275,0.12373494865923025,0.28265896081041497,56,0.0018039207858964801,0.23373389896005392,0.20686862566508352
2.801053387598755,0.13443582991105135,0.33340079080847423,56,0.0018039207858964801,0.23373389896005392,0.20686862566508352
9.822679348226794,4.7924500479245005,0.26829793848694866,57,0.006377645242027939,0.4652377922087908,0.06078606890514493
8.799125828795793,4.2671407934214916,0.2868938519160172,57,0.006377645242027939,0.4652377922087908,0.06078606890514493
9.20812351281058,3.015881799568369,0.3163252450456396,58,0.007329047543462366,0.7549581957980991,0.16679374706000089
8.087258231212166,2.537649490624539,0.33524137923139125,58,0.007329047543462366,0.7549581957980991,0.16679374706000089
2.2494095069382936,0.025834071449660465,0.23799760652081836,59,9.023577230982483e-4,0.2269266398623586,0.24513165880925952
2.268045029799132,0.02207343094695019,0.32474326531634756,59,9.023577230982483e-4,0.2269266398623586,0.24513165880925952
2.652676691173754,0.14962869915395133,0.2595834740993117,60,0.0012353054713457824,0.15545049197971822,0.10634591532871127
2.8396179355959132,0.1681231178524581,0.24715313770500655,60,0.0012353054713457824,0.15545049197971822,0.10634591532871127
6.565170742535795,2.7544489252284583,0.44630149819504766,61,0.005898296574596316,0.06427594292908907,0.10585269809234887
6.719718700842046,3.0498750809660407,0.47077495447380835,61,0.005898296574596316,0.06427594292908907,0.10585269809234887
3.3288898763237795,0.274013182255795,0.38413442513927976,62,0.002536528545897454,0.6722250998020173,0.18195128627121449
3.5491836509048023,0.29115836803891937,0.32294851518064793,62,0.002536528545897454,0.6722250998020173,0.18195128627121449
3.608761496694123,0.6537879067705832,0.2774854340130727,63,0.001659685210324824,0.49514575842767955,0.062105260952375826
3.5924834193072956,0.6153279292557111,0.3102764587910632,63,0.001659685210324824,0.49514575842767955,0.062105260952375826
7.048872180451128,2.7218782249742004,0.3778182784335977,64,0.005139279817231,0.2069813758134842,0.09342469826806336
7.612769807418897,2.8527114606990525,0.3609294317360348,64,0.005139279817231,0.2069813758134842,0.09342469826806336
3.6510106795757733,0.415727430619711,0.38146490037647274,65,0.0029141461825929584,0.14095378257334232,0.1819093521684408
3.4528405956977384,0.4633204633204633,0.34764519165391927,65,0.0029141461825929584,0.14095378257334232,0.1819093521684408
4.7405023489808755,1.749713313357748,0.3003373399925663,66,0.0022700766124762596,0.2613905416801572,0.030788890505209564
4.380857317140798,1.720919055805098,0.35737962583514593,66,0.0022700766124762596,0.2613905416801572,0.030788890505209564
2.635431918008785,0.06671979539262746,0.25562721649450554,67,0.0017394421389326455,0.7789354043081403,0.2748355185147375
2.6449362299045753,0.0442976060835379,0.16200441099882293,67,0.0017394421389326455,0.7789354043081403,0.2748355185147375
5.179672785020497,1.3535472910588322,0.45184065763949793,68,0.0059220645925961435,0.28977325893938544,0.2318611574359238
5.631053658895886,1.3258203513423932,0.4282051166578506,68,0.0059220645925961435,0.28977325893938544,0.2318611574359238
7.24570795643345,1.733431788812996,0.3850840419001707,69,0.007182909641414881,0.6565492026507855,0.22829939376097172
7.210995239594717,2.0745735084372163,0.3952788769228548,69,0.007182909641414881,0.6565492026507855,0.22829939376097172
6.945163916228816,4.036853400429216,0.31840348997637896,70,0.006503165599424392,0.06767259705811739,0.029786064592190086
6.161897215721682,3.552672796624224,0.3627688339505424,70,0.006503165599424392,0.06767259705811739,0.029786064592190086
2.338966221061729,0.0680359671220786,0.2563422926630379,71,5.910854251123964e-4,0.10115543194115162,0.06320736813358963
2.3410506088209755,0.07206075275770958,0.15330343629809054,71,5.910854251123964e-4,0.10115543194115162,0.06320736813358963
2.5735633244165665,0.04612120653076285,0.3219049321692179,72,0.0017025155969895424,0.41556471642106774,0.28295588716864584
2.479903908343343,0.06652499307031322,0.2271754332228842,72,0.0017025155969895424,0.41556471642106774,0.28295588716864584
8.559930590168172,4.869764265012646,0.21881784308607813,73,0.006501209861598909,0.5442611949518323,0.03544043165165931
8.375718708536047,4.743476337903582,0.2463200702050766,73,0.006501209861598909,0.5442611949518323,0.03544043165165931
7.238299128894138,2.329100841576849,0.4502168489792,74,0.006949371034279466,0.26047608945518735,0.18909593720454723
7.024525682554374,2.202683942619158,0.44153352403509843,74,0.006949371034279466,0.26047608945518735,0.18909593720454723
11.580341377280753,5.483004708652149,0.3319755103998355,75,0.008607676203828305,0.24773633219301702,0.08982654993887991
10.671351951174403,5.069354540410579,0.35560643722395235,75,0.008607676203828305,0.24773633219301702,0.08982654993887991
10.431880209485875,3.472375894371911,0.31776481989532607,76,0.009441509619355202,0.7737635521218181,0.20391412996686994
11.187559949826607,3.7630045008485205,0.31294694166027825,76,0.009441509619355202,0.7737635521218181,0.20391412996686994
2.8588302604137827,0.26022922318808483,0.2847289206204293,77,0.001514279874972999,0.5386103797703982,0.10749886371195316
3.1862790396806324,0.27538026503040275,0.21965191599236417,77,0.001514279874972999,0.5386103797703982,0.10749886371195316
6.0515156565376,1.5128789141344,0.39733413000221757,78,0.005643670172430575,0.4998525083065033,0.1834511514985934
5.8945306001737485,1.4916544980684276,0.4064650773712066,78,0.005643670172430575,0.4998525083065033,0.1834511514985934
3.5330544241508317,0.3151550894782433,0.3190545822249732,79,0.002624223162420094,0.4626894269138575,0.20517899924889207
3.475697920142365,0.31883735587439294,0.2566698685147846,79,0.002624223162420094,0.4626894269138575,0.20517899924889207
4.380812079918976,0.8949452168308627,0.439120278089847,80,0.004637366272509098,0.10765657760202885,0.2236612124601379
4.388987698236253,0.8837261004891063,0.411627400920472,80,0.004637366272509098,0.10765657760202885,0.2236612124601379
6.379791778390073,2.109954324389297,0.28600437966742004,81,0.0040831228811293845,0.6106237782165409,0.07398395547643304
6.82723483094025,2.5030106530801297,0.34793686986244166,81,0.0040831228811293845,0.6106237782165409,0.07398395547643304
7.42597147983058,3.28296373018662,0.3075796372497964,82,0.0050924115488305685,0.4609775308519602,0.05762645713984966
7.9070368933473745,3.657928282436402,0.29507771449863457,82,0.0050924115488305685,0.4609775308519602,0.05762645713984966
7.107974126015885,1.9036912813519342,0.3166557371683239,83,0.005795024987310171,0.7830356258898974,0.15440121351275593
7.737919314319491,2.018989212354071,0.28632833877672254,83,0.005795024987310171,0.7830356258898974,0.15440121351275593
3.833164159822829,0.7474393282273691,0.3013981443318341,84,0.0018469216045923532,0.5996188595890999,0.05629991786554456
3.8470755221294404,0.7576176519382847,0.2866463877936743,84,0.0018469216045923532,0.5996188595890999,0.05629991786554456
11.570385433034476,4.231444680654405,0.28738412763134846,85,0.009878482485655695,0.734707141108811,0.17348358621820806
10.823111505800078,3.957373591607926,0.33228005659239135,85,0.009878482485655695,0.734707141108811,0.17348358621820806
8.573277854831254,2.596393897364771,0.3279784788525408,86,0.008192806551232935,0.723516951315105,0.21212688863743095
9.332764789855206,2.888448061699327,0.3721795126141323,86,0.008192806551232935,0.723516951315105,0.21212688863743095
8.450365436210564,5.221574613747803,0.23771010581683108,87,0.008683528166729957,0.2434062320739031,0.031141039403155445
9.088721915830773,5.692711996150572,0.21318751548308376,87,0.008683528166729957,0.2434062320739031,0.031141039403155445
2.376204719175806,0.04615782282781286,0.13013526314480767,88,0.0013287081057205797,0.2778967393562198,0.2903930102940649
2.381961203323324,0.0681613028019822,0.42084055650464014,88,0.0013287081057205797,0.2778967393562198,0.2903930102940649
