Group,Population,X,Y
118,45,26470.21221462352,10425.784883838147
119,119,26686.724255143607,10425.784883838147
120,25,26903.236295663577,10425.784883838147
121,9,28418.820579303603,10425.784883838147
122,71,28635.332619823574,10425.784883838147
123,120,28851.84466034366,10425.784883838147
124,46,29068.35670086363,10425.784883838147
125,2,18459.26671538333,10209.27284331806
126,28,19541.8269179833,10209.27284331806
127,26,19758.338958503387,10209.27284331806
128,3,24088.579768903495,10209.27284331806
129,11,24521.603849943553,10209.27284331806
130,5,26037.18813358358,10209.27284331806
131,43,26253.70017410355,10209.27284331806
132,92,26470.21221462352,10209.27284331806
133,83,26686.724255143607,10209.27284331806
134,3,27119.748336183548,10209.27284331806
135,6,28418.820579303603,10209.27284331806
136,51,28635.332619823574,10209.27284331806
137,116,28851.84466034366,10209.27284331806
138,15,29068.35670086363,10209.27284331806
139,17,16294.146310183278,9992.760802797973
140,44,16510.65835070325,9992.760802797973
141,20,16727.17039122322,9992.760802797973
142,25,16943.682431743306,9992.760802797973
143,2,17160.194472263276,9992.760802797973
144,24,18026.242634343274,9992.760802797973
145,30,18242.75467486336,9992.760802797973
146,86,18459.26671538333,9992.760802797973
147,11,18675.778755903302,9992.760802797973
148,9,18892.290796423273,9992.760802797973
149,10,19541.8269179833,9992.760802797973
150,17,19758.338958503387,9992.760802797973
151,2,23006.01956630341,9992.760802797973
152,17,23222.531606823497,9992.760802797973
153,41,23439.043647343467,9992.760802797973
154,50,23655.555687863438,9992.760802797973
155,37,23872.067728383525,9992.760802797973
156,15,24088.579768903495,9992.760802797973
157,11,26470.21221462352,9992.760802797973
158,19,26686.724255143607,9992.760802797973
159,6,26903.236295663577,9992.760802797973
160,8,27119.748336183548,9992.760802797973
161,4,28635.332619823574,9992.760802797973
162,39,28851.84466034366,9992.760802797973
163,5,29068.35670086363,9992.760802797973
164,10,13696.001823943167,9776.248762277886
165,22,13912.513864463137,9776.248762277886
166,32,14129.025904983224,9776.248762277886
167,49,14345.537945503194,9776.248762277886
168,28,14562.049986023165,9776.248762277886
169,21,14778.562026543252,9776.248762277886
170,3,14995.074067063222,9776.248762277886
171,10,15211.586107583193,9776.248762277886
172,4,15428.09814810328,9776.248762277886
173,38,15644.61018862325,9776.248762277886
174,76,15861.12222914322,9776.248762277886
175,17,16077.634269663191,9776.248762277886
176,37,16294.146310183278,9776.248762277886
177,40,16510.65835070325,9776.248762277886
178,15,16727.17039122322,9776.248762277886
179,36,16943.682431743306,9776.248762277886
180,10,17160.194472263276,9776.248762277886
181,3,17593.218553303333,9776.248762277886
182,44,17809.730593823304,9776.248762277886
183,145,18026.242634343274,9776.248762277886
184,174,18242.75467486336,9776.248762277886
185,156,18459.26671538333,9776.248762277886
186,17,18675.778755903302,9776.248762277886
187,25,18892.290796423273,9776.248762277886
188,10,23006.01956630341,9776.248762277886
189,104,23222.531606823497,9776.248762277886
190,116,23439.043647343467,9776.248762277886
191,68,23655.555687863438,9776.248762277886
192,45,23872.067728383525,9776.248762277886
193,5,24088.579768903495,9776.248762277886
194,36,24305.091809423466,9776.248762277886
195,29,24521.603849943553,9776.248762277886
196,4,25171.139971503464,9776.248762277886
197,4,26470.21221462352,9776.248762277886
198,15,26686.724255143607,9776.248762277886
199,3,27985.796498263546,9776.248762277886
200,7,28635.332619823574,9776.248762277886
201,33,28851.84466034366,9776.248762277886
202,5,13479.489783423196,9559.7367217578
203,93,13696.001823943167,9559.7367217578
204,141,13912.513864463137,9559.7367217578
205,114,14129.025904983224,9559.7367217578
206,151,14345.537945503194,9559.7367217578
207,78,14562.049986023165,9559.7367217578
208,88,14778.562026543252,9559.7367217578
209,112,14995.074067063222,9559.7367217578
210,148,15211.586107583193,9559.7367217578
211,128,15428.09814810328,9559.7367217578
212,174,15644.61018862325,9559.7367217578
213,76,15861.12222914322,9559.7367217578
214,12,16077.634269663191,9559.7367217578
215,8,17593.218553303333,9559.7367217578
216,12,17809.730593823304,9559.7367217578
217,60,18026.242634343274,9559.7367217578
218,149,18242.75467486336,9559.7367217578
219,95,18459.26671538333,9559.7367217578
220,2,22356.483444743382,9559.7367217578
221,33,22572.99548526347,9559.7367217578
222,27,22789.50752578344,9559.7367217578
223,45,23006.01956630341,9559.7367217578
224,10,23222.531606823497,9559.7367217578
225,3,24088.579768903495,9559.7367217578
226,16,24305.091809423466,9559.7367217578
227,4,25171.139971503464,9559.7367217578
228,11,26686.724255143607,9559.7367217578
229,17,26903.236295663577,9559.7367217578
230,17,27769.284457743575,9559.7367217578
231,58,27985.796498263546,9559.7367217578
232,26,28202.308538783633,9559.7367217578
233,65,28418.820579303603,9559.7367217578
234,31,28635.332619823574,9559.7367217578
235,6,13479.489783423196,9343.224681237713
236,154,13696.001823943167,9343.224681237713
237,130,13912.513864463137,9343.224681237713
238,71,14129.025904983224,9343.224681237713
239,76,14345.537945503194,9343.224681237713
240,10,14562.049986023165,9343.224681237713
241,4,14778.562026543252,9343.224681237713
242,11,15211.586107583193,9343.224681237713
243,32,15428.09814810328,9343.224681237713
244,17,15644.61018862325,9343.224681237713
245,97,18242.75467486336,9343.224681237713
246,29,22356.483444743382,9343.224681237713
247,66,22572.99548526347,9343.224681237713
248,10,22789.50752578344,9343.224681237713
249,11,24521.603849943553,9343.224681237713
250,33,24738.115890463523,9343.224681237713
251,13,24954.627930983494,9343.224681237713
252,3,26253.70017410355,9343.224681237713
253,12,26470.21221462352,9343.224681237713
254,59,26686.724255143607,9343.224681237713
255,126,26903.236295663577,9343.224681237713
256,34,27119.748336183548,9343.224681237713
257,6,27552.772417223605,9343.224681237713
258,21,27769.284457743575,9343.224681237713
259,26,13479.489783423196,9126.712640717626
260,184,13696.001823943167,9126.712640717626
261,141,13912.513864463137,9126.712640717626
262,68,14129.025904983224,9126.712640717626
263,97,14345.537945503194,9126.712640717626
264,120,14562.049986023165,9126.712640717626
265,58,14778.562026543252,9126.712640717626
266,21,14995.074067063222,9126.712640717626
267,2,16077.634269663191,9126.712640717626
268,2,16294.146310183278,9126.712640717626
269,9,18026.242634343274,9126.712640717626
270,64,18242.75467486336,9126.712640717626
271,9,18459.26671538333,9126.712640717626
272,7,21923.45936370344,9126.712640717626
273,10,22139.97140422341,9126.712640717626
274,58,22356.483444743382,9126.712640717626
275,3,22572.99548526347,9126.712640717626
276,116,24738.115890463523,9126.712640717626
277,100,24954.627930983494,9126.712640717626
278,6,25171.139971503464,9126.712640717626
279,3,26037.18813358358,9126.712640717626
280,26,26253.70017410355,9126.712640717626
281,67,26470.21221462352,9126.712640717626
282,83,26686.724255143607,9126.712640717626
283,9,26903.236295663577,9126.712640717626
284,5,27336.260376703634,9126.712640717626
285,12,27552.772417223605,9126.712640717626
286,3,13262.97774290311,8910.200600197539
287,44,13479.489783423196,8910.200600197539
288,172,13696.001823943167,8910.200600197539
289,91,13912.513864463137,8910.200600197539
290,3,14129.025904983224,8910.200600197539
291,53,14345.537945503194,8910.200600197539
292,93,14562.049986023165,8910.200600197539
293,15,14778.562026543252,8910.200600197539
294,82,14995.074067063222,8910.200600197539
295,51,15211.586107583193,8910.200600197539
296,16,15428.09814810328,8910.200600197539
297,24,15644.61018862325,8910.200600197539
298,120,15861.12222914322,8910.200600197539
299,114,16077.634269663191,8910.200600197539
300,46,16294.146310183278,8910.200600197539
301,48,18026.242634343274,8910.200600197539
302,161,18242.75467486336,8910.200600197539
303,19,18459.26671538333,8910.200600197539
304,13,21706.947323183354,8910.200600197539
305,83,21923.45936370344,8910.200600197539
306,72,22139.97140422341,8910.200600197539
307,11,22356.483444743382,8910.200600197539
308,72,24738.115890463523,8910.200600197539
309,66,24954.627930983494,8910.200600197539
310,23,26253.70017410355,8910.200600197539
311,23,26470.21221462352,8910.200600197539
312,35,13262.97774290311,8693.688559677452
313,107,13479.489783423196,8693.688559677452
314,154,13696.001823943167,8693.688559677452
315,28,13912.513864463137,8693.688559677452
316,24,14995.074067063222,8693.688559677452
317,201,15211.586107583193,8693.688559677452
318,163,15428.09814810328,8693.688559677452
319,154,15644.61018862325,8693.688559677452
320,103,15861.12222914322,8693.688559677452
321,163,16077.634269663191,8693.688559677452
322,48,16294.146310183278,8693.688559677452
323,5,18026.242634343274,8693.688559677452
324,149,18242.75467486336,8693.688559677452
325,28,21057.411201623443,8693.688559677452
326,5,21273.923242143414,8693.688559677452
327,60,21923.45936370344,8693.688559677452
328,43,22139.97140422341,8693.688559677452
329,11,24738.115890463523,8693.688559677452
330,7,24954.627930983494,8693.688559677452
331,7,25387.65201202355,8693.688559677452
332,11,25604.16405254352,8693.688559677452
333,4,25820.676093063492,8693.688559677452
334,10,26037.18813358358,8693.688559677452
335,64,13262.97774290311,8477.176519157365
336,79,13479.489783423196,8477.176519157365
337,68,13696.001823943167,8477.176519157365
338,105,13912.513864463137,8477.176519157365
339,6,14129.025904983224,8477.176519157365
340,27,14995.074067063222,8477.176519157365
341,125,15211.586107583193,8477.176519157365
342,180,15428.09814810328,8477.176519157365
343,58,15644.61018862325,8477.176519157365
344,100,15861.12222914322,8477.176519157365
345,131,16077.634269663191,8477.176519157365
346,34,16294.146310183278,8477.176519157365
347,5,18026.242634343274,8477.176519157365
348,47,18242.75467486336,8477.176519157365
349,6,19325.31487746333,8477.176519157365
350,18,19541.8269179833,8477.176519157365
351,13,21057.411201623443,8477.176519157365
352,14,21273.923242143414,8477.176519157365
353,11,21490.435282663384,8477.176519157365
354,44,21706.947323183354,8477.176519157365
355,17,21923.45936370344,8477.176519157365
356,4,24521.603849943553,8477.176519157365
357,6,24738.115890463523,8477.176519157365
358,15,24954.627930983494,8477.176519157365
359,11,25171.139971503464,8477.176519157365
360,8,25387.65201202355,8477.176519157365
361,11,25604.16405254352,8477.176519157365
362,3,29284.8687413836,8477.176519157365
363,20,29501.38078190369,8477.176519157365
364,5,29717.89282242366,8477.176519157365
365,7,12180.41754030314,8260.664478637278
366,15,13046.465702383139,8260.664478637278
367,66,13262.97774290311,8260.664478637278
368,49,13479.489783423196,8260.664478637278
369,5,14129.025904983224,8260.664478637278
370,5,15211.586107583193,8260.664478637278
371,16,15428.09814810328,8260.664478637278
372,135,15861.12222914322,8260.664478637278
373,135,16077.634269663191,8260.664478637278
374,107,16294.146310183278,8260.664478637278
375,15,16510.65835070325,8260.664478637278
376,45,18242.75467486336,8260.664478637278
377,2,19325.31487746333,8260.664478637278
378,53,19541.8269179833,8260.664478637278
379,5,20840.899161103356,8260.664478637278
380,9,24954.627930983494,8260.664478637278
381,10,25171.139971503464,8260.664478637278
382,29,29284.8687413836,8260.664478637278
383,99,29501.38078190369,8260.664478637278
384,5,29717.89282242366,8260.664478637278
385,88,12180.41754030314,8044.152438119054
386,17,12396.92958082311,8044.152438119054
387,13,13046.465702383139,8044.152438119054
388,62,13262.97774290311,8044.152438119054
389,55,13479.489783423196,8044.152438119054
390,6,15861.12222914322,8044.152438119054
391,6,16077.634269663191,8044.152438119054
392,73,16294.146310183278,8044.152438119054
393,91,16510.65835070325,8044.152438119054
394,35,16727.17039122322,8044.152438119054
395,33,16943.682431743306,8044.152438119054
396,35,18242.75467486336,8044.152438119054
397,2,19108.80283694336,8044.152438119054
398,122,19325.31487746333,8044.152438119054
399,10,19541.8269179833,8044.152438119054
400,9,20840.899161103356,8044.152438119054
401,61,29284.8687413836,8044.152438119054
402,163,29501.38078190369,8044.152438119054
403,23,29717.89282242366,8044.152438119054
404,6,29934.40486294363,8044.152438119054
405,4,30150.916903463716,8044.152438119054
406,13,11530.881418743113,7827.640397598967
407,120,12180.41754030314,7827.640397598967
408,65,12396.92958082311,7827.640397598967
409,25,13262.97774290311,7827.640397598967
410,4,13479.489783423196,7827.640397598967
411,5,15861.12222914322,7827.640397598967
412,39,16294.146310183278,7827.640397598967
413,48,16510.65835070325,7827.640397598967
414,22,16727.17039122322,7827.640397598967
415,13,16943.682431743306,7827.640397598967
416,6,18242.75467486336,7827.640397598967
417,16,19108.80283694336,7827.640397598967
418,134,19325.31487746333,7827.640397598967
419,37,19541.8269179833,7827.640397598967
420,10,19758.338958503387,7827.640397598967
421,40,19974.850999023358,7827.640397598967
422,8,20191.36303954333,7827.640397598967
423,22,29284.8687413836,7827.640397598967
424,77,29501.38078190369,7827.640397598967
425,20,29717.89282242366,7827.640397598967
426,4,29934.40486294363,7827.640397598967
427,75,11530.881418743113,7611.12835707888
428,87,11747.393459263083,7611.12835707888
429,52,11963.90549978317,7611.12835707888
430,15,12180.41754030314,7611.12835707888
431,51,12396.92958082311,7611.12835707888
432,40,12613.441621343081,7611.12835707888
433,5,14995.074067063222,7611.12835707888
434,34,15211.586107583193,7611.12835707888
435,41,15428.09814810328,7611.12835707888
436,35,15644.61018862325,7611.12835707888
437,47,15861.12222914322,7611.12835707888
438,68,16077.634269663191,7611.12835707888
439,5,16294.146310183278,7611.12835707888
440,80,16510.65835070325,7611.12835707888
441,18,16727.17039122322,7611.12835707888
442,14,18242.75467486336,7611.12835707888
443,54,18459.26671538333,7611.12835707888
444,56,18675.778755903302,7611.12835707888
445,48,18892.290796423273,7611.12835707888
446,32,19108.80283694336,7611.12835707888
447,45,19325.31487746333,7611.12835707888
448,22,19541.8269179833,7611.12835707888
449,61,19758.338958503387,7611.12835707888
450,14,19974.850999023358,7611.12835707888
451,9,29501.38078190369,7611.12835707888
452,23,29717.89282242366,7611.12835707888
453,22,29934.40486294363,7611.12835707888
454,35,11530.881418743113,7394.616316558793
455,67,11747.393459263083,7394.616316558793
456,3,11963.90549978317,7394.616316558793
457,4,15211.586107583193,7394.616316558793
458,127,15428.09814810328,7394.616316558793
459,170,15644.61018862325,7394.616316558793
460,230,15861.12222914322,7394.616316558793
461,188,16077.634269663191,7394.616316558793
462,11,16294.146310183278,7394.616316558793
463,3,16510.65835070325,7394.616316558793
464,7,18459.26671538333,7394.616316558793
465,6,18675.778755903302,7394.616316558793
466,9,18892.290796423273,7394.616316558793
467,5,19108.80283694336,7394.616316558793
468,3,7633.664689382946,7178.104276038706
469,9,7850.1767299030325,7178.104276038706
470,40,11530.881418743113,7178.104276038706
471,8,11747.393459263083,7178.104276038706
472,7,15428.09814810328,7178.104276038706
473,15,15644.61018862325,7178.104276038706
474,61,15861.12222914322,7178.104276038706
475,100,16077.634269663191,7178.104276038706
476,40,16294.146310183278,7178.104276038706
477,5,16510.65835070325,7178.104276038706
478,7,11530.881418743113,6961.592235518619
479,7,16077.634269663191,6961.592235518619
480,29,16294.146310183278,6961.592235518619
481,29,16510.65835070325,6961.592235518619
482,3,2437.3757169028395,6745.0801949985325
483,3,2653.88775742281,6745.0801949985325
484,10,15861.12222914322,6745.0801949985325
485,86,16727.17039122322,6745.0801949985325
486,27,2437.3757169028395,6528.568154478446
487,16,2653.88775742281,6528.568154478446
488,114,15861.12222914322,6528.568154478446
489,102,16077.634269663191,6528.568154478446
490,22,16510.65835070325,6528.568154478446
491,26,16727.17039122322,6528.568154478446
492,18,2437.3757169028395,6312.056113958359
493,4,2653.88775742281,6312.056113958359
494,36,15428.09814810328,6312.056113958359
495,50,15861.12222914322,6312.056113958359
496,36,16077.634269663191,6312.056113958359
497,11,16510.65835070325,6312.056113958359
498,59,15428.09814810328,6095.544073438272
499,6,15644.61018862325,6095.544073438272
500,7,15861.12222914322,6095.544073438272
501,20,1787.8395953428117,5879.032032918185
502,7,2004.3516358628403,5879.032032918185
503,7,13046.465702383139,5879.032032918185
504,19,13262.97774290311,5879.032032918185
505,2,14995.074067063222,5879.032032918185
506,14,15211.586107583193,5879.032032918185
507,17,15428.09814810328,5879.032032918185
508,3,705.2793927427847,5662.519992398098
509,5,921.7914332627552,5662.519992398098
510,6,1787.8395953428117,5662.519992398098
511,5,2004.3516358628403,5662.519992398098
512,4,2220.863676382811,5662.519992398098
513,5,6984.128567822918,5662.519992398098
514,35,13046.465702383139,5662.519992398098
515,44,13262.97774290311,5662.519992398098
516,2,14778.562026543252,5662.519992398098
517,42,14995.074067063222,5662.519992398098
518,10,15211.586107583193,5662.519992398098
519,5,15428.09814810328,5662.519992398098
520,35,705.2793927427847,5446.007951878011
521,26,921.7914332627552,5446.007951878011
522,6,1138.3034737827838,5446.007951878011
523,6,2220.863676382811,5446.007951878011
524,9,6118.0804057429195,5446.007951878011
525,7,6334.59244626289,5446.007951878011
526,3,6767.616527302947,5446.007951878011
527,12,12829.953661863168,5446.007951878011
528,97,13046.465702383139,5446.007951878011
529,68,13262.97774290311,5446.007951878011
530,14,13479.489783423196,5446.007951878011
531,35,13696.001823943167,5446.007951878011
532,5,13912.513864463137,5446.007951878011
533,2,14345.537945503194,5446.007951878011
534,5,14562.049986023165,5446.007951878011
535,28,14778.562026543252,5446.007951878011
536,2,14995.074067063222,5446.007951878011
537,19,272.25531170278555,5229.495911357924
538,12,488.767352222756,5229.495911357924
539,11,705.2793927427847,5229.495911357924
540,9,921.7914332627552,5229.495911357924
541,20,1138.3034737827838,5229.495911357924
542,15,6118.0804057429195,5229.495911357924
543,7,6334.59244626289,5229.495911357924
544,2,6767.616527302947,5229.495911357924
545,9,10664.833256663114,5229.495911357924
546,21,10881.345297183085,5229.495911357924
547,14,11314.369378223142,5229.495911357924
548,21,11530.881418743113,5229.495911357924
549,10,12396.92958082311,5229.495911357924
550,3,12613.441621343081,5229.495911357924
551,58,12829.953661863168,5229.495911357924
552,129,13046.465702383139,5229.495911357924
553,161,13262.97774290311,5229.495911357924
554,111,13479.489783423196,5229.495911357924
555,158,13696.001823943167,5229.495911357924
556,77,13912.513864463137,5229.495911357924
557,4,14129.025904983224,5229.495911357924
558,46,14345.537945503194,5229.495911357924
559,83,14562.049986023165,5229.495911357924
560,12,14778.562026543252,5229.495911357924
561,4,55.74327118275687,5012.9838708378375
562,25,272.25531170278555,5012.9838708378375
563,11,488.767352222756,5012.9838708378375
564,15,705.2793927427847,5012.9838708378375
565,7,1138.3034737827838,5012.9838708378375
566,4,6118.0804057429195,5012.9838708378375
567,3,6551.104486782977,5012.9838708378375
568,4,6767.616527302947,5012.9838708378375
569,2,7850.1767299030325,5012.9838708378375
570,4,8066.688770423003,5012.9838708378375
571,22,10664.833256663114,5012.9838708378375
572,20,10881.345297183085,5012.9838708378375
573,2,11314.369378223142,5012.9838708378375
574,46,11530.881418743113,5012.9838708378375
575,10,11747.393459263083,5012.9838708378375
576,15,12180.41754030314,5012.9838708378375
577,110,12396.92958082311,5012.9838708378375
578,79,12613.441621343081,5012.9838708378375
579,110,12829.953661863168,5012.9838708378375
580,113,13046.465702383139,5012.9838708378375
581,88,13262.97774290311,5012.9838708378375
582,71,13479.489783423196,5012.9838708378375
583,31,13696.001823943167,5012.9838708378375
584,56,13912.513864463137,5012.9838708378375
585,33,14129.025904983224,5012.9838708378375
586,134,14345.537945503194,5012.9838708378375
587,71,14562.049986023165,5012.9838708378375
588,9,14778.562026543252,5012.9838708378375
589,5,-160.7687693372718,4796.471830317751
590,9,55.74327118275687,4796.471830317751
591,3,272.25531170278555,4796.471830317751
592,9,6334.59244626289,4796.471830317751
593,53,6551.104486782977,4796.471830317751
594,39,6767.616527302947,4796.471830317751
595,30,6984.128567822918,4796.471830317751
596,21,7200.640608343005,4796.471830317751
597,3,7417.152648862975,4796.471830317751
598,23,7633.664689382946,4796.471830317751
599,24,7850.1767299030325,4796.471830317751
600,9,8066.688770423003,4796.471830317751
601,8,10231.809175623057,4796.471830317751
602,9,10448.321216143027,4796.471830317751
603,30,10664.833256663114,4796.471830317751
604,3,10881.345297183085,4796.471830317751
605,45,11530.881418743113,4796.471830317751
606,72,11747.393459263083,4796.471830317751
607,40,11963.90549978317,4796.471830317751
608,106,12180.41754030314,4796.471830317751
609,174,12396.92958082311,4796.471830317751
610,191,12613.441621343081,4796.471830317751
611,61,12829.953661863168,4796.471830317751
612,12,13046.465702383139,4796.471830317751
613,22,13262.97774290311,4796.471830317751
614,20,13479.489783423196,4796.471830317751
615,29,14129.025904983224,4796.471830317751
616,142,14345.537945503194,4796.471830317751
617,16,14562.049986023165,4796.471830317751
618,14,-160.7687693372718,4579.959789797664
619,18,55.74327118275687,4579.959789797664
620,3,6334.59244626289,4579.959789797664
621,39,6551.104486782977,4579.959789797664
622,59,6767.616527302947,4579.959789797664
623,55,6984.128567822918,4579.959789797664
624,17,7200.640608343005,4579.959789797664
625,11,7417.152648862975,4579.959789797664
626,27,7633.664689382946,4579.959789797664
627,6,7850.1767299030325,4579.959789797664
628,4,8066.688770423003,4579.959789797664
629,2,8283.200810942973,4579.959789797664
630,21,8716.22489198303,4579.959789797664
631,15,8932.736932503001,4579.959789797664
632,8,10231.809175623057,4579.959789797664
633,28,10448.321216143027,4579.959789797664
634,12,10664.833256663114,4579.959789797664
635,48,11530.881418743113,4579.959789797664
636,96,11747.393459263083,4579.959789797664
637,62,11963.90549978317,4579.959789797664
638,95,12180.41754030314,4579.959789797664
639,146,12396.92958082311,4579.959789797664
640,88,12613.441621343081,4579.959789797664
641,26,12829.953661863168,4579.959789797664
642,25,14129.025904983224,4579.959789797664
643,89,14345.537945503194,4579.959789797664
644,8,-160.7687693372718,4363.447749277577
645,23,55.74327118275687,4363.447749277577
646,13,272.25531170278555,4363.447749277577
647,9,6767.616527302947,4363.447749277577
648,5,6984.128567822918,4363.447749277577
649,4,7200.640608343005,4363.447749277577
650,8,7417.152648862975,4363.447749277577
651,3,7633.664689382946,4363.447749277577
652,8,7850.1767299030325,4363.447749277577
653,38,8066.688770423003,4363.447749277577
654,28,8283.200810942973,4363.447749277577
655,28,8499.71285146306,4363.447749277577
656,35,8716.22489198303,4363.447749277577
657,12,8932.736932503001,4363.447749277577
658,14,10015.297135103086,4363.447749277577
659,28,10231.809175623057,4363.447749277577
660,57,10448.321216143027,4363.447749277577
661,76,10664.833256663114,4363.447749277577
662,24,10881.345297183085,4363.447749277577
663,19,11097.857337703055,4363.447749277577
664,34,11314.369378223142,4363.447749277577
665,79,11530.881418743113,4363.447749277577
666,96,11747.393459263083,4363.447749277577
667,67,11963.90549978317,4363.447749277577
668,48,12180.41754030314,4363.447749277577
669,82,12396.92958082311,4363.447749277577
670,16,12613.441621343081,4363.447749277577
671,69,14129.025904983224,4363.447749277577
672,8,14345.537945503194,4363.447749277577
673,10,-160.7687693372718,4146.93570875749
674,52,55.74327118275687,4146.93570875749
675,18,272.25531170278555,4146.93570875749
676,2,7200.640608343005,4146.93570875749
677,9,7633.664689382946,4146.93570875749
678,20,7850.1767299030325,4146.93570875749
679,25,8066.688770423003,4146.93570875749
680,32,8283.200810942973,4146.93570875749
681,55,8499.71285146306,4146.93570875749
682,26,8716.22489198303,4146.93570875749
683,3,8932.736932503001,4146.93570875749
684,19,9798.785094583,4146.93570875749
685,30,10015.297135103086,4146.93570875749
686,69,10231.809175623057,4146.93570875749
687,23,10448.321216143027,4146.93570875749
688,26,10664.833256663114,4146.93570875749
689,28,10881.345297183085,4146.93570875749
690,70,11097.857337703055,4146.93570875749
691,87,11314.369378223142,4146.93570875749
692,82,11530.881418743113,4146.93570875749
693,78,11747.393459263083,4146.93570875749
694,53,11963.90549978317,4146.93570875749
695,55,12180.41754030314,4146.93570875749
696,112,12396.92958082311,4146.93570875749
