Group,Population,X,Y
87,21,16727.17039122322,9992.760802797973
88,29,16943.682431743306,9992.760802797973
89,25,18026.242634343274,9992.760802797973
90,31,18242.75467486336,9992.760802797973
91,91,18459.26671538333,9992.760802797973
92,21,18675.778755903302,9992.760802797973
93,27,19758.338958503387,9992.760802797973
94,18,23222.531606823497,9992.760802797973
95,42,23439.043647343467,9992.760802797973
96,52,23655.555687863438,9992.760802797973
97,39,23872.067728383525,9992.760802797973
98,19,24088.579768903495,9992.760802797973
99,17,26470.21221462352,9992.760802797973
100,35,26686.724255143607,9992.760802797973
101,50,28851.84466034366,9992.760802797973
102,10,13696.001823943167,9776.248762277886
103,22,13912.513864463137,9776.248762277886
104,33,14129.025904983224,9776.248762277886
105,51,14345.537945503194,9776.248762277886
106,29,14562.049986023165,9776.248762277886
107,21,14778.562026543252,9776.248762277886
108,13,15211.586107583193,9776.248762277886
109,44,15644.61018862325,9776.248762277886
110,81,15861.12222914322,9776.248762277886
111,18,16077.634269663191,9776.248762277886
112,39,16294.146310183278,9776.248762277886
113,42,16510.65835070325,9776.248762277886
114,16,16727.17039122322,9776.248762277886
115,38,16943.682431743306,9776.248762277886
116,11,17160.194472263276,9776.248762277886
117,49,17809.730593823304,9776.248762277886
118,151,18026.242634343274,9776.248762277886
119,181,18242.75467486336,9776.248762277886
120,162,18459.26671538333,9776.248762277886
121,18,18675.778755903302,9776.248762277886
122,26,18892.290796423273,9776.248762277886
123,14,23006.01956630341,9776.248762277886
124,108,23222.531606823497,9776.248762277886
125,120,23439.043647343467,9776.248762277886
126,70,23655.555687863438,9776.248762277886
127,47,23872.067728383525,9776.248762277886
128,43,24305.091809423466,9776.248762277886
129,31,24521.603849943553,9776.248762277886
130,16,26686.724255143607,9776.248762277886
131,34,28851.84466034366,9776.248762277886
132,101,13696.001823943167,9559.7367217578
133,147,13912.513864463137,9559.7367217578
134,119,14129.025904983224,9559.7367217578
135,157,14345.537945503194,9559.7367217578
136,81,14562.049986023165,9559.7367217578
137,92,14778.562026543252,9559.7367217578
138,116,14995.074067063222,9559.7367217578
139,154,15211.586107583193,9559.7367217578
140,133,15428.09814810328,9559.7367217578
141,180,15644.61018862325,9559.7367217578
142,79,15861.12222914322,9559.7367217578
143,12,16077.634269663191,9559.7367217578
144,20,17809.730593823304,9559.7367217578
145,63,18026.242634343274,9559.7367217578
146,155,18242.75467486336,9559.7367217578
147,99,18459.26671538333,9559.7367217578
148,34,22572.99548526347,9559.7367217578
149,28,22789.50752578344,9559.7367217578
150,46,23006.01956630341,9559.7367217578
151,11,23222.531606823497,9559.7367217578
152,20,24305.091809423466,9559.7367217578
153,13,26686.724255143607,9559.7367217578
154,17,26903.236295663577,9559.7367217578
155,18,27769.284457743575,9559.7367217578
156,63,27985.796498263546,9559.7367217578
157,27,28202.308538783633,9559.7367217578
158,69,28418.820579303603,9559.7367217578
159,39,28635.332619823574,9559.7367217578
160,166,13696.001823943167,9343.224681237713
161,135,13912.513864463137,9343.224681237713
162,74,14129.025904983224,9343.224681237713
163,79,14345.537945503194,9343.224681237713
164,14,14562.049986023165,9343.224681237713
165,11,15211.586107583193,9343.224681237713
166,34,15428.09814810328,9343.224681237713
167,18,15644.61018862325,9343.224681237713
168,100,18242.75467486336,9343.224681237713
169,33,22356.483444743382,9343.224681237713
170,68,22572.99548526347,9343.224681237713
171,10,22789.50752578344,9343.224681237713
172,15,24521.603849943553,9343.224681237713
173,35,24738.115890463523,9343.224681237713
174,22,24954.627930983494,9343.224681237713
175,15,26470.21221462352,9343.224681237713
176,61,26686.724255143607,9343.224681237713
177,130,26903.236295663577,9343.224681237713
178,36,27119.748336183548,9343.224681237713
179,28,27769.284457743575,9343.224681237713
180,27,13479.489783423196,9126.712640717626
181,191,13696.001823943167,9126.712640717626
182,146,13912.513864463137,9126.712640717626
183,71,14129.025904983224,9126.712640717626
184,101,14345.537945503194,9126.712640717626
185,124,14562.049986023165,9126.712640717626
186,61,14778.562026543252,9126.712640717626
187,23,14995.074067063222,9126.712640717626
188,76,18242.75467486336,9126.712640717626
189,18,22139.97140422341,9126.712640717626
190,64,22356.483444743382,9126.712640717626
191,122,24738.115890463523,9126.712640717626
192,110,24954.627930983494,9126.712640717626
193,31,26253.70017410355,9126.712640717626
194,70,26470.21221462352,9126.712640717626
195,96,26686.724255143607,9126.712640717626
196,18,27552.772417223605,9126.712640717626
197,46,13479.489783423196,8910.200600197539
198,178,13696.001823943167,8910.200600197539
199,94,13912.513864463137,8910.200600197539
200,58,14345.537945503194,8910.200600197539
201,97,14562.049986023165,8910.200600197539
202,15,14778.562026543252,8910.200600197539
203,85,14995.074067063222,8910.200600197539
204,53,15211.586107583193,8910.200600197539
205,17,15428.09814810328,8910.200600197539
206,25,15644.61018862325,8910.200600197539
207,125,15861.12222914322,8910.200600197539
208,120,16077.634269663191,8910.200600197539
209,50,16294.146310183278,8910.200600197539
210,65,18026.242634343274,8910.200600197539
211,167,18242.75467486336,8910.200600197539
212,20,18459.26671538333,8910.200600197539
213,16,21706.947323183354,8910.200600197539
214,86,21923.45936370344,8910.200600197539
215,75,22139.97140422341,8910.200600197539
216,11,22356.483444743382,8910.200600197539
217,75,24738.115890463523,8910.200600197539
218,69,24954.627930983494,8910.200600197539
219,23,26253.70017410355,8910.200600197539
220,24,26470.21221462352,8910.200600197539
221,40,13262.97774290311,8693.688559677452
222,111,13479.489783423196,8693.688559677452
223,160,13696.001823943167,8693.688559677452
224,30,13912.513864463137,8693.688559677452
225,25,14995.074067063222,8693.688559677452
226,209,15211.586107583193,8693.688559677452
227,169,15428.09814810328,8693.688559677452
228,160,15644.61018862325,8693.688559677452
229,107,15861.12222914322,8693.688559677452
230,169,16077.634269663191,8693.688559677452
231,50,16294.146310183278,8693.688559677452
232,155,18242.75467486336,8693.688559677452
233,35,21057.411201623443,8693.688559677452
234,62,21923.45936370344,8693.688559677452
235,44,22139.97140422341,8693.688559677452
236,24,24738.115890463523,8693.688559677452
237,22,25604.16405254352,8693.688559677452
238,11,26037.18813358358,8693.688559677452
239,67,13262.97774290311,8477.176519157365
240,82,13479.489783423196,8477.176519157365
241,70,13696.001823943167,8477.176519157365
242,121,13912.513864463137,8477.176519157365
243,28,14995.074067063222,8477.176519157365
244,129,15211.586107583193,8477.176519157365
245,187,15428.09814810328,8477.176519157365
246,60,15644.61018862325,8477.176519157365
247,104,15861.12222914322,8477.176519157365
248,136,16077.634269663191,8477.176519157365
249,35,16294.146310183278,8477.176519157365
250,54,18242.75467486336,8477.176519157365
251,25,19541.8269179833,8477.176519157365
252,29,21057.411201623443,8477.176519157365
253,15,21273.923242143414,8477.176519157365
254,12,21490.435282663384,8477.176519157365
255,47,21706.947323183354,8477.176519157365
256,18,21923.45936370344,8477.176519157365
257,23,24954.627930983494,8477.176519157365
258,11,25171.139971503464,8477.176519157365
259,20,25604.16405254352,8477.176519157365
260,30,29501.38078190369,8477.176519157365
261,16,13046.465702383139,8260.664478637278
262,69,13262.97774290311,8260.664478637278
263,52,13479.489783423196,8260.664478637278
264,22,15428.09814810328,8260.664478637278
265,146,15861.12222914322,8260.664478637278
266,145,16077.634269663191,8260.664478637278
267,111,16294.146310183278,8260.664478637278
268,15,16510.65835070325,8260.664478637278
269,47,18242.75467486336,8260.664478637278
270,55,19541.8269179833,8260.664478637278
271,20,25171.139971503464,8260.664478637278
272,31,29284.8687413836,8260.664478637278
273,103,29501.38078190369,8260.664478637278
274,99,12180.41754030314,8044.152438119054
275,18,12396.92958082311,8044.152438119054
276,14,13046.465702383139,8044.152438119054
277,64,13262.97774290311,8044.152438119054
278,57,13479.489783423196,8044.152438119054
279,76,16294.146310183278,8044.152438119054
280,95,16510.65835070325,8044.152438119054
281,37,16727.17039122322,8044.152438119054
282,34,16943.682431743306,8044.152438119054
283,36,18242.75467486336,8044.152438119054
284,131,19325.31487746333,8044.152438119054
285,11,19541.8269179833,8044.152438119054
286,63,29284.8687413836,8044.152438119054
287,169,29501.38078190369,8044.152438119054
288,40,29717.89282242366,8044.152438119054
289,15,11530.881418743113,7827.640397598967
290,124,12180.41754030314,7827.640397598967
291,67,12396.92958082311,7827.640397598967
292,29,13262.97774290311,7827.640397598967
293,41,16294.146310183278,7827.640397598967
294,50,16510.65835070325,7827.640397598967
295,23,16727.17039122322,7827.640397598967
296,13,16943.682431743306,7827.640397598967
297,17,19108.80283694336,7827.640397598967
298,139,19325.31487746333,7827.640397598967
299,39,19541.8269179833,7827.640397598967
300,10,19758.338958503387,7827.640397598967
301,49,19974.850999023358,7827.640397598967
302,23,29284.8687413836,7827.640397598967
303,80,29501.38078190369,7827.640397598967
304,25,29717.89282242366,7827.640397598967
305,78,11530.881418743113,7611.12835707888
306,90,11747.393459263083,7611.12835707888
307,57,11963.90549978317,7611.12835707888
308,15,12180.41754030314,7611.12835707888
309,54,12396.92958082311,7611.12835707888
310,43,12613.441621343081,7611.12835707888
311,45,15211.586107583193,7611.12835707888
312,42,15428.09814810328,7611.12835707888
313,36,15644.61018862325,7611.12835707888
314,54,15861.12222914322,7611.12835707888
315,70,16077.634269663191,7611.12835707888
316,88,16510.65835070325,7611.12835707888
317,19,16727.17039122322,7611.12835707888
318,21,18242.75467486336,7611.12835707888
319,64,18459.26671538333,7611.12835707888
320,64,18675.778755903302,7611.12835707888
321,58,18892.290796423273,7611.12835707888
322,39,19108.80283694336,7611.12835707888
323,46,19325.31487746333,7611.12835707888
324,23,19541.8269179833,7611.12835707888
325,63,19758.338958503387,7611.12835707888
326,16,19974.850999023358,7611.12835707888
327,33,29717.89282242366,7611.12835707888
328,24,29934.40486294363,7611.12835707888
329,37,11530.881418743113,7394.616316558793
330,69,11747.393459263083,7394.616316558793
331,132,15428.09814810328,7394.616316558793
332,176,15644.61018862325,7394.616316558793
333,238,15861.12222914322,7394.616316558793
334,195,16077.634269663191,7394.616316558793
335,15,16294.146310183278,7394.616316558793
336,58,11530.881418743113,7178.104276038706
337,23,15644.61018862325,7178.104276038706
338,64,15861.12222914322,7178.104276038706
339,104,16077.634269663191,7178.104276038706
340,47,16294.146310183278,7178.104276038706
341,37,16294.146310183278,6961.592235518619
342,30,16510.65835070325,6961.592235518619
343,11,15861.12222914322,6745.0801949985325
344,92,16727.17039122322,6745.0801949985325
345,32,2437.3757169028395,6528.568154478446
346,20,2653.88775742281,6528.568154478446
347,118,15861.12222914322,6528.568154478446
348,106,16077.634269663191,6528.568154478446
349,24,16510.65835070325,6528.568154478446
350,27,16727.17039122322,6528.568154478446
351,22,2437.3757169028395,6312.056113958359
352,38,15428.09814810328,6312.056113958359
353,59,15861.12222914322,6312.056113958359
354,37,16077.634269663191,6312.056113958359
355,11,16510.65835070325,6312.056113958359
356,68,15428.09814810328,6095.544073438272
357,51,1787.8395953428117,5879.032032918185
358,28,13262.97774290311,5879.032032918185
359,18,15211.586107583193,5879.032032918185
360,18,15428.09814810328,5879.032032918185
361,36,13046.465702383139,5662.519992398098
362,45,13262.97774290311,5662.519992398098
363,46,14995.074067063222,5662.519992398098
364,15,15211.586107583193,5662.519992398098
365,39,705.2793927427847,5446.007951878011
366,40,921.7914332627552,5446.007951878011
367,13,12829.953661863168,5446.007951878011
368,101,13046.465702383139,5446.007951878011
369,71,13262.97774290311,5446.007951878011
370,16,13479.489783423196,5446.007951878011
371,41,13696.001823943167,5446.007951878011
372,37,14778.562026543252,5446.007951878011
373,22,272.25531170278555,5229.495911357924
374,12,488.767352222756,5229.495911357924
375,21,705.2793927427847,5229.495911357924
376,28,1138.3034737827838,5229.495911357924
377,44,6118.0804057429195,5229.495911357924
378,32,10881.345297183085,5229.495911357924
379,14,11314.369378223142,5229.495911357924
380,22,11530.881418743113,5229.495911357924
381,14,12396.92958082311,5229.495911357924
382,60,12829.953661863168,5229.495911357924
383,134,13046.465702383139,5229.495911357924
384,167,13262.97774290311,5229.495911357924
385,115,13479.489783423196,5229.495911357924
386,164,13696.001823943167,5229.495911357924
387,79,13912.513864463137,5229.495911357924
388,54,14345.537945503194,5229.495911357924
389,86,14562.049986023165,5229.495911357924
390,22,14778.562026543252,5229.495911357924
391,34,272.25531170278555,5012.9838708378375
392,11,488.767352222756,5012.9838708378375
393,18,705.2793927427847,5012.9838708378375
394,23,10664.833256663114,5012.9838708378375
395,22,10881.345297183085,5012.9838708378375
396,50,11530.881418743113,5012.9838708378375
397,10,11747.393459263083,5012.9838708378375
398,16,12180.41754030314,5012.9838708378375
399,115,12396.92958082311,5012.9838708378375
400,82,12613.441621343081,5012.9838708378375
401,115,12829.953661863168,5012.9838708378375
402,118,13046.465702383139,5012.9838708378375
403,91,13262.97774290311,5012.9838708378375
404,74,13479.489783423196,5012.9838708378375
405,32,13696.001823943167,5012.9838708378375
406,58,13912.513864463137,5012.9838708378375
407,34,14129.025904983224,5012.9838708378375
408,139,14345.537945503194,5012.9838708378375
409,74,14562.049986023165,5012.9838708378375
410,67,6551.104486782977,4796.471830317751
411,51,6767.616527302947,4796.471830317751
412,38,6984.128567822918,4796.471830317751
413,26,7200.640608343005,4796.471830317751
414,27,7633.664689382946,4796.471830317751
415,54,7850.1767299030325,4796.471830317751
416,44,10664.833256663114,4796.471830317751
417,46,11530.881418743113,4796.471830317751
418,75,11747.393459263083,4796.471830317751
419,41,11963.90549978317,4796.471830317751
420,110,12180.41754030314,4796.471830317751
421,180,12396.92958082311,4796.471830317751
422,198,12613.441621343081,4796.471830317751
423,63,12829.953661863168,4796.471830317751
424,13,13046.465702383139,4796.471830317751
425,23,13262.97774290311,4796.471830317751
426,21,13479.489783423196,4796.471830317751
427,30,14129.025904983224,4796.471830317751
428,147,14345.537945503194,4796.471830317751
429,16,14562.049986023165,4796.471830317751
430,20,-160.7687693372718,4579.959789797664
431,28,55.74327118275687,4579.959789797664
432,51,6551.104486782977,4579.959789797664
433,70,6767.616527302947,4579.959789797664
434,62,6984.128567822918,4579.959789797664
435,24,7200.640608343005,4579.959789797664
436,20,7417.152648862975,4579.959789797664
437,37,7633.664689382946,4579.959789797664
438,27,8716.22489198303,4579.959789797664
439,16,8932.736932503001,4579.959789797664
440,47,10448.321216143027,4579.959789797664
441,14,10664.833256663114,4579.959789797664
442,50,11530.881418743113,4579.959789797664
443,100,11747.393459263083,4579.959789797664
444,64,11963.90549978317,4579.959789797664
445,98,12180.41754030314,4579.959789797664
446,152,12396.92958082311,4579.959789797664
447,91,12613.441621343081,4579.959789797664
448,27,12829.953661863168,4579.959789797664
449,26,14129.025904983224,4579.959789797664
450,93,14345.537945503194,4579.959789797664
451,32,55.74327118275687,4363.447749277577
452,14,272.25531170278555,4363.447749277577
453,52,8066.688770423003,4363.447749277577
454,31,8283.200810942973,4363.447749277577
455,29,8499.71285146306,4363.447749277577
456,36,8716.22489198303,4363.447749277577
457,12,8932.736932503001,4363.447749277577
458,16,10015.297135103086,4363.447749277577
459,30,10231.809175623057,4363.447749277577
460,59,10448.321216143027,4363.447749277577
461,78,10664.833256663114,4363.447749277577
462,25,10881.345297183085,4363.447749277577
463,20,11097.857337703055,4363.447749277577
464,35,11314.369378223142,4363.447749277577
465,82,11530.881418743113,4363.447749277577
466,100,11747.393459263083,4363.447749277577
467,70,11963.90549978317,4363.447749277577
468,49,12180.41754030314,4363.447749277577
469,86,12396.92958082311,4363.447749277577
470,17,12613.441621343081,4363.447749277577
471,80,14129.025904983224,4363.447749277577
472,12,-160.7687693372718,4146.93570875749
473,54,55.74327118275687,4146.93570875749
474,18,272.25531170278555,4146.93570875749
475,40,7850.1767299030325,4146.93570875749
476,26,8066.688770423003,4146.93570875749
477,33,8283.200810942973,4146.93570875749
478,57,8499.71285146306,4146.93570875749
479,30,8716.22489198303,4146.93570875749
480,19,9798.785094583,4146.93570875749
481,31,10015.297135103086,4146.93570875749
482,72,10231.809175623057,4146.93570875749
483,24,10448.321216143027,4146.93570875749
484,27,10664.833256663114,4146.93570875749
485,30,10881.345297183085,4146.93570875749
486,73,11097.857337703055,4146.93570875749
487,90,11314.369378223142,4146.93570875749
488,85,11530.881418743113,4146.93570875749
489,81,11747.393459263083,4146.93570875749
490,55,11963.90549978317,4146.93570875749
491,57,12180.41754030314,4146.93570875749
492,116,12396.92958082311,4146.93570875749
493,39,12613.441621343081,4146.93570875749
494,28,14129.025904983224,4146.93570875749
495,29,55.74327118275687,3930.423668237403
496,49,8066.688770423003,3930.423668237403
497,21,8283.200810942973,3930.423668237403
498,39,8499.71285146306,3930.423668237403
499,28,8716.22489198303,3930.423668237403
500,28,8932.736932503001,3930.423668237403
501,14,9582.27305406303,3930.423668237403
502,35,9798.785094583,3930.423668237403
503,43,10015.297135103086,3930.423668237403
504,49,10231.809175623057,3930.423668237403
505,33,10448.321216143027,3930.423668237403
506,48,10881.345297183085,3930.423668237403
507,85,11097.857337703055,3930.423668237403
508,100,11314.369378223142,3930.423668237403
509,80,11530.881418743113,3930.423668237403
510,52,11747.393459263083,3930.423668237403
511,68,11963.90549978317,3930.423668237403
512,60,12180.41754030314,3930.423668237403
513,85,12396.92958082311,3930.423668237403
514,105,12613.441621343081,3930.423668237403
515,19,12829.953661863168,3930.423668237403
516,50,55.74327118275687,3713.911627717316
517,46,272.25531170278555,3713.911627717316
518,51,8283.200810942973,3713.911627717316
519,60,8499.71285146306,3713.911627717316
520,48,8716.22489198303,3713.911627717316
521,39,9149.248973023088,3713.911627717316
522,47,9365.761013543059,3713.911627717316
523,67,9582.27305406303,3713.911627717316
524,33,9798.785094583,3713.911627717316
525,32,10015.297135103086,3713.911627717316
526,16,10231.809175623057,3713.911627717316
527,25,10448.321216143027,3713.911627717316
528,31,10664.833256663114,3713.911627717316
529,55,10881.345297183085,3713.911627717316
530,93,11097.857337703055,3713.911627717316
531,102,11314.369378223142,3713.911627717316
532,108,11530.881418743113,3713.911627717316
533,86,11747.393459263083,3713.911627717316
534,70,11963.90549978317,3713.911627717316
535,71,12180.41754030314,3713.911627717316
536,108,12396.92958082311,3713.911627717316
537,132,12613.441621343081,3713.911627717316
538,42,12829.953661863168,3713.911627717316
539,66,272.25531170278555,3497.399587199092
540,27,488.767352222756,3497.399587199092
541,49,2220.863676382811,3497.399587199092
542,45,2437.3757169028395,3497.399587199092
543,32,2653.88775742281,3497.399587199092
544,40,8283.200810942973,3497.399587199092
545,53,8499.71285146306,3497.399587199092
546,40,8716.22489198303,3497.399587199092
547,39,8932.736932503001,3497.399587199092
548,60,9149.248973023088,3497.399587199092
549,96,9365.761013543059,3497.399587199092
550,74,9582.27305406303,3497.399587199092
551,63,9798.785094583,3497.399587199092
552,56,10015.297135103086,3497.399587199092
553,28,10231.809175623057,3497.399587199092
554,13,10448.321216143027,3497.399587199092
555,34,10664.833256663114,3497.399587199092
556,86,10881.345297183085,3497.399587199092
557,85,11097.857337703055,3497.399587199092
558,134,11314.369378223142,3497.399587199092
559,108,11530.881418743113,3497.399587199092
560,103,11747.393459263083,3497.399587199092
561,78,11963.90549978317,3497.399587199092
562,80,12180.41754030314,3497.399587199092
563,70,12396.92958082311,3497.399587199092
564,37,12613.441621343081,3497.399587199092
565,47,13262.97774290311,3497.399587199092
566,18,488.767352222756,3280.887546679005
567,18,705.2793927427847,3280.887546679005
568,32,2004.3516358628403,3280.887546679005
569,52,2870.3997979428386,3280.887546679005
570,56,5468.544284182892,3280.887546679005
571,42,8066.688770423003,3280.887546679005
572,37,8283.200810942973,3280.887546679005
573,32,8499.71285146306,3280.887546679005
574,56,8716.22489198303,3280.887546679005
575,10,8932.736932503001,3280.887546679005
576,30,9149.248973023088,3280.887546679005
577,78,9365.761013543059,3280.887546679005
578,39,9582.27305406303,3280.887546679005
579,63,9798.785094583,3280.887546679005
580,87,10015.297135103086,3280.887546679005
581,77,10231.809175623057,3280.887546679005
582,47,10448.321216143027,3280.887546679005
583,45,10664.833256663114,3280.887546679005
584,41,10881.345297183085,3280.887546679005
585,84,11097.857337703055,3280.887546679005
586,107,11314.369378223142,3280.887546679005
587,120,11530.881418743113,3280.887546679005
588,88,11747.393459263083,3280.887546679005
589,80,11963.90549978317,3280.887546679005
590,61,12180.41754030314,3280.887546679005
591,20,12613.441621343081,3280.887546679005
592,22,12829.953661863168,3280.887546679005
593,55,705.2793927427847,3064.375506158918
594,36,1787.8395953428117,3064.375506158918
595,27,2870.3997979428386,3064.375506158918
596,14,3303.423878982838,3064.375506158918
597,13,3519.9359195028665,3064.375506158918
598,43,3952.9600005428656,3064.375506158918
599,27,5468.544284182892,3064.375506158918
600,15,8066.688770423003,3064.375506158918
601,19,8283.200810942973,3064.375506158918
602,20,8499.71285146306,3064.375506158918
603,37,8716.22489198303,3064.375506158918
604,39,8932.736932503001,3064.375506158918
605,34,9149.248973023088,3064.375506158918
606,63,9365.761013543059,3064.375506158918
607,32,9582.27305406303,3064.375506158918
608,62,9798.785094583,3064.375506158918
609,69,10015.297135103086,3064.375506158918
610,62,10231.809175623057,3064.375506158918
611,65,10448.321216143027,3064.375506158918
612,19,10664.833256663114,3064.375506158918
613,26,10881.345297183085,3064.375506158918
614,94,11097.857337703055,3064.375506158918
615,101,11314.369378223142,3064.375506158918
616,119,11530.881418743113,3064.375506158918
617,101,11747.393459263083,3064.375506158918
618,57,11963.90549978317,3064.375506158918
619,73,12180.41754030314,3064.375506158918
620,61,12396.92958082311,3064.375506158918
621,71,12613.441621343081,3064.375506158918
622,64,12829.953661863168,3064.375506158918
623,26,1571.327554822783,2847.8634656388313
624,12,2870.3997979428386,2847.8634656388313
625,35,3303.423878982838,2847.8634656388313
626,41,3519.9359195028665,2847.8634656388313
627,45,3952.9600005428656,2847.8634656388313
628,21,4385.984081582865,2847.8634656388313
629,30,5468.544284182892,2847.8634656388313
630,36,5685.05632470292,2847.8634656388313
631,25,8499.71285146306,2847.8634656388313
632,55,8716.22489198303,2847.8634656388313
633,47,8932.736932503001,2847.8634656388313
634,48,9149.248973023088,2847.8634656388313
635,39,9365.761013543059,2847.8634656388313
636,13,9582.27305406303,2847.8634656388313
637,13,9798.785094583,2847.8634656388313
638,42,10015.297135103086,2847.8634656388313
639,77,10231.809175623057,2847.8634656388313
640,102,10448.321216143027,2847.8634656388313
641,77,10664.833256663114,2847.8634656388313
642,104,10881.345297183085,2847.8634656388313
643,110,11097.857337703055,2847.8634656388313
644,101,11314.369378223142,2847.8634656388313
645,124,11530.881418743113,2847.8634656388313
646,98,11747.393459263083,2847.8634656388313
647,19,11963.90549978317,2847.8634656388313
648,26,12180.41754030314,2847.8634656388313
649,43,12396.92958082311,2847.8634656388313
650,45,12613.441621343081,2847.8634656388313
651,28,12829.953661863168,2847.8634656388313
652,75,4385.984081582865,2631.3514251187444
653,29,4602.496122102893,2631.3514251187444
654,39,5035.520203142893,2631.3514251187444
655,33,5252.032243662921,2631.3514251187444
656,46,5468.544284182892,2631.3514251187444
657,15,5685.05632470292,2631.3514251187444
658,20,7200.640608343005,2631.3514251187444
659,29,7850.1767299030325,2631.3514251187444
660,37,8283.200810942973,2631.3514251187444
661,27,8499.71285146306,2631.3514251187444
662,59,8716.22489198303,2631.3514251187444
663,39,8932.736932503001,2631.3514251187444
664,50,9149.248973023088,2631.3514251187444
665,57,9365.761013543059,2631.3514251187444
666,14,9582.27305406303,2631.3514251187444
667,31,9798.785094583,2631.3514251187444
668,80,10015.297135103086,2631.3514251187444
669,108,10231.809175623057,2631.3514251187444
670,77,10448.321216143027,2631.3514251187444
671,82,10664.833256663114,2631.3514251187444
672,89,10881.345297183085,2631.3514251187444
673,109,11097.857337703055,2631.3514251187444
674,128,11314.369378223142,2631.3514251187444
675,131,11530.881418743113,2631.3514251187444
676,87,11747.393459263083,2631.3514251187444
677,27,11963.90549978317,2631.3514251187444
678,16,12180.41754030314,2631.3514251187444
679,61,12396.92958082311,2631.3514251187444
680,29,12613.441621343081,2631.3514251187444
681,72,4819.008162622922,2414.8393845986575
682,51,5035.520203142893,2414.8393845986575
683,31,5252.032243662921,2414.8393845986575
684,55,5468.544284182892,2414.8393845986575
685,21,5685.05632470292,2414.8393845986575
686,26,6984.128567822918,2414.8393845986575
687,34,7200.640608343005,2414.8393845986575
688,37,8283.200810942973,2414.8393845986575
689,30,8499.71285146306,2414.8393845986575
690,45,8716.22489198303,2414.8393845986575
691,63,8932.736932503001,2414.8393845986575
692,36,9149.248973023088,2414.8393845986575
693,24,9365.761013543059,2414.8393845986575
