Group,Population,X,Y
59,378,15157.458097453171,9397.352691367269
60,348,15698.738198753155,9397.352691367269
61,12,16240.018300053256,9397.352691367269
62,84,17863.85860395321,9397.352691367269
63,376,18405.13870525331,9397.352691367269
64,67,22194.099414353317,9397.352691367269
65,168,22735.379515653418,9397.352691367269
66,37,23276.659616953402,9397.352691367269
67,33,24359.219819553487,9397.352691367269
68,210,24900.499920853472,9397.352691367269
69,16,25983.06012345344,9397.352691367269
70,218,26524.34022475354,9397.352691367269
71,193,27065.620326053526,9397.352691367269
72,64,27606.90042735351,9397.352691367269
73,123,28148.180528653495,9397.352691367269
74,64,28689.460629953595,9397.352691367269
75,639,13533.617793553101,8856.072590067983
76,229,14074.897894853086,8856.072590067983
77,307,14616.177996153187,8856.072590067983
78,516,15157.458097453171,8856.072590067983
79,480,15698.738198753155,8856.072590067983
80,390,16240.018300053256,8856.072590067983
81,69,17863.85860395321,8856.072590067983
82,396,18405.13870525331,8856.072590067983
83,35,21111.53921175335,8856.072590067983
84,72,21652.819313053333,8856.072590067983
85,275,22194.099414353317,8856.072590067983
86,233,24900.499920853472,8856.072590067983
87,22,25441.780022153456,8856.072590067983
88,20,25983.06012345344,8856.072590067983
89,85,26524.34022475354,8856.072590067983
90,33,11909.777489653032,8314.792488768697
91,10,12451.057590953133,8314.792488768697
92,85,12992.337692253117,8314.792488768697
93,365,13533.617793553101,8314.792488768697
94,121,14074.897894853086,8314.792488768697
95,288,15157.458097453171,8314.792488768697
96,387,15698.738198753155,8314.792488768697
97,492,16240.018300053256,8314.792488768697
98,78,16781.29840135324,8314.792488768697
99,131,18405.13870525331,8314.792488768697
100,166,19487.69890785328,8314.792488768697
101,43,21111.53921175335,8314.792488768697
102,68,21652.819313053333,8314.792488768697
103,51,24900.499920853472,8314.792488768697
104,28,25441.780022153456,8314.792488768697
105,201,29230.74073125358,8314.792488768697
106,104,29772.020832553564,8314.792488768697
107,91,11368.497388353047,7773.512387467548
108,221,11909.777489653032,7773.512387467548
109,300,12451.057590953133,7773.512387467548
110,15,12992.337692253117,7773.512387467548
111,60,13533.617793553101,7773.512387467548
112,71,15157.458097453171,7773.512387467548
113,102,15698.738198753155,7773.512387467548
114,286,16240.018300053256,7773.512387467548
115,134,16781.29840135324,7773.512387467548
116,109,18405.13870525331,7773.512387467548
117,128,18946.418806553294,7773.512387467548
118,335,19487.69890785328,7773.512387467548
119,106,20028.979009153263,7773.512387467548
120,149,29230.74073125358,7773.512387467548
121,165,29772.020832553564,7773.512387467548
122,86,11368.497388353047,7232.232286168262
123,82,11909.777489653032,7232.232286168262
124,63,15157.458097453171,7232.232286168262
125,575,15698.738198753155,7232.232286168262
126,410,16240.018300053256,7232.232286168262
127,12,18405.13870525331,7232.232286168262
128,16,18946.418806553294,7232.232286168262
129,52,2708.0157675528317,6690.9521848689765
130,128,15698.738198753155,6690.9521848689765
131,142,16240.018300053256,6690.9521848689765
132,124,16781.29840135324,6690.9521848689765
133,10,2166.735666252789,6149.672083567828
134,15,2708.0157675528317,6149.672083567828
135,68,15157.458097453171,6149.672083567828
136,108,15698.738198753155,6149.672083567828
137,48,16240.018300053256,6149.672083567828
138,39,542.8953623527777,5608.391982268542
139,40,1084.1754636527621,5608.391982268542
140,27,1625.4555649528047,5608.391982268542
141,21,2166.735666252789,5608.391982268542
142,246,12992.337692253117,5608.391982268542
143,105,13533.617793553101,5608.391982268542
144,39,14616.177996153187,5608.391982268542
145,86,15157.458097453171,5608.391982268542
146,36,1.6152610527351499,5067.1118809673935
147,79,542.8953623527777,5067.1118809673935
148,39,1084.1754636527621,5067.1118809673935
149,30,5955.696375352913,5067.1118809673935
150,55,6496.976476652955,5067.1118809673935
151,31,7038.25657795294,5067.1118809673935
152,25,7579.536679252924,5067.1118809673935
153,22,8120.816780553025,5067.1118809673935
154,98,10827.217287053063,5067.1118809673935
155,106,11368.497388353047,5067.1118809673935
156,72,11909.777489653032,5067.1118809673935
157,444,12451.057590953133,5067.1118809673935
158,625,12992.337692253117,5067.1118809673935
159,533,13533.617793553101,5067.1118809673935
160,328,14074.897894853086,5067.1118809673935
161,329,14616.177996153187,5067.1118809673935
162,86,1.6152610527351499,4525.831779668108
163,141,6496.976476652955,4525.831779668108
164,170,7038.25657795294,4525.831779668108
165,89,7579.536679252924,4525.831779668108
166,88,8120.816780553025,4525.831779668108
167,115,8662.09688185301,4525.831779668108
168,157,10285.937185753079,4525.831779668108
169,141,10827.217287053063,4525.831779668108
170,203,11368.497388353047,4525.831779668108
171,503,11909.777489653032,4525.831779668108
172,648,12451.057590953133,4525.831779668108
173,57,12992.337692253117,4525.831779668108
174,242,14074.897894853086,4525.831779668108
175,38,14616.177996153187,4525.831779668108
176,137,1.6152610527351499,3984.5516783688217
177,33,7579.536679252924,3984.5516783688217
178,153,8120.816780553025,3984.5516783688217
179,223,8662.09688185301,3984.5516783688217
180,60,9203.376983152993,3984.5516783688217
181,154,9744.657084452978,3984.5516783688217
182,266,10285.937185753079,3984.5516783688217
183,234,10827.217287053063,3984.5516783688217
184,569,11368.497388353047,3984.5516783688217
185,396,11909.777489653032,3984.5516783688217
186,542,12451.057590953133,3984.5516783688217
187,40,12992.337692253117,3984.5516783688217
188,28,14074.897894853086,3984.5516783688217
189,80,1.6152610527351499,3443.271577067673
190,119,542.8953623527777,3443.271577067673
191,108,2166.735666252789,3443.271577067673
192,105,2708.0157675528317,3443.271577067673
193,38,5414.41627405287,3443.271577067673
194,26,5955.696375352913,3443.271577067673
195,14,7579.536679252924,3443.271577067673
196,139,8120.816780553025,3443.271577067673
197,256,8662.09688185301,3443.271577067673
198,340,9203.376983152993,3443.271577067673
199,382,9744.657084452978,3443.271577067673
200,236,10285.937185753079,3443.271577067673
201,366,10827.217287053063,3443.271577067673
202,683,11368.497388353047,3443.271577067673
203,548,11909.777489653032,3443.271577067673
204,319,12451.057590953133,3443.271577067673
205,65,12992.337692253117,3443.271577067673
206,26,13533.617793553101,3443.271577067673
207,43,542.8953623527777,2901.9914757683873
208,22,1084.1754636527621,2901.9914757683873
209,51,1625.4555649528047,2901.9914757683873
210,39,2708.0157675528317,2901.9914757683873
211,91,3249.295868852816,2901.9914757683873
212,98,3790.5759701528586,2901.9914757683873
213,84,4331.856071452843,2901.9914757683873
214,10,4873.136172752886,2901.9914757683873
215,114,5414.41627405287,2901.9914757683873
216,14,5955.696375352913,2901.9914757683873
217,16,7579.536679252924,2901.9914757683873
218,55,8120.816780553025,2901.9914757683873
219,203,8662.09688185301,2901.9914757683873
220,265,9203.376983152993,2901.9914757683873
221,211,9744.657084452978,2901.9914757683873
222,473,10285.937185753079,2901.9914757683873
223,458,10827.217287053063,2901.9914757683873
224,691,11368.497388353047,2901.9914757683873
225,418,11909.777489653032,2901.9914757683873
226,347,12451.057590953133,2901.9914757683873
227,92,12992.337692253117,2901.9914757683873
228,39,4331.856071452843,2360.7113744691014
229,228,4873.136172752886,2360.7113744691014
230,294,5414.41627405287,2360.7113744691014
231,60,5955.696375352913,2360.7113744691014
232,57,6496.976476652955,2360.7113744691014
233,187,7038.25657795294,2360.7113744691014
234,36,7579.536679252924,2360.7113744691014
235,126,8120.816780553025,2360.7113744691014
236,286,8662.09688185301,2360.7113744691014
237,236,9203.376983152993,2360.7113744691014
238,384,9744.657084452978,2360.7113744691014
239,498,10285.937185753079,2360.7113744691014
240,605,10827.217287053063,2360.7113744691014
241,555,11368.497388353047,2360.7113744691014
242,37,11909.777489653032,2360.7113744691014
243,26,12451.057590953133,2360.7113744691014
244,148,4873.136172752886,1819.431273167953
245,516,5414.41627405287,1819.431273167953
246,375,5955.696375352913,1819.431273167953
247,351,6496.976476652955,1819.431273167953
248,397,7038.25657795294,1819.431273167953
249,64,7579.536679252924,1819.431273167953
250,283,8120.816780553025,1819.431273167953
251,299,8662.09688185301,1819.431273167953
252,197,9203.376983152993,1819.431273167953
253,114,9744.657084452978,1819.431273167953
254,316,10285.937185753079,1819.431273167953
255,524,10827.217287053063,1819.431273167953
256,232,11368.497388353047,1819.431273167953
257,116,11909.777489653032,1819.431273167953
258,134,4873.136172752886,1278.151171868667
259,482,5414.41627405287,1278.151171868667
260,395,5955.696375352913,1278.151171868667
261,381,6496.976476652955,1278.151171868667
262,396,7038.25657795294,1278.151171868667
263,136,7579.536679252924,1278.151171868667
264,125,8120.816780553025,1278.151171868667
265,323,8662.09688185301,1278.151171868667
266,524,9203.376983152993,1278.151171868667
267,298,9744.657084452978,1278.151171868667
268,348,10285.937185753079,1278.151171868667
269,424,10827.217287053063,1278.151171868667
270,291,11368.497388353047,1278.151171868667
271,106,11909.777489653032,1278.151171868667
272,40,4873.136172752886,736.8710705675185
273,334,5414.41627405287,736.8710705675185
274,337,5955.696375352913,736.8710705675185
275,289,6496.976476652955,736.8710705675185
276,95,7038.25657795294,736.8710705675185
277,205,7579.536679252924,736.8710705675185
278,293,8120.816780553025,736.8710705675185
279,180,8662.09688185301,736.8710705675185
280,316,9203.376983152993,736.8710705675185
281,388,9744.657084452978,736.8710705675185
282,386,10285.937185753079,736.8710705675185
283,149,10827.217287053063,736.8710705675185
284,352,5414.41627405287,195.59096926823258
285,309,5955.696375352913,195.59096926823258
286,214,6496.976476652955,195.59096926823258
287,59,7579.536679252924,195.59096926823258
288,54,8120.816780553025,195.59096926823258
289,12,8662.09688185301,195.59096926823258
290,117,9203.376983152993,195.59096926823258
291,141,9744.657084452978,195.59096926823258
292,344,10285.937185753079,195.59096926823258
293,83,10827.217287053063,195.59096926823258
294,23,5414.41627405287,-345.6891320310533
295,97,5955.696375352913,-345.6891320310533
296,25,6496.976476652955,-345.6891320310533
297,19,8120.816780553025,-345.6891320310533
298,40,9203.376983152993,-345.6891320310533
299,30,9744.657084452978,-345.6891320310533
