Sim	T1	W	k	Ratio_2014	Antigen_2016	MF_2016
4	0.003108046578709036	0.3232885675504804	0.014828711561858653	0.3797264682220434	5.064675853068745	2.4546117529651097
4	0.003108046578709036	0.3232885675504804	0.014828711561858653	0.3530442400350416	4.5925527211211286	2.1991964474518926
4	0.003108046578709036	0.3232885675504804	0.014828711561858653	0.37041719342604296	4.7345081998547345	2.286020107802286
4	0.003108046578709036	0.3232885675504804	0.014828711561858653	0.37237237237237236	4.595443076982338	2.2052733961210302
5	0.005117882348131388	0.10655079800635577	0.21631467395927756	0.1301969365426696	5.823918223042042	0.962646991007609
5	0.005117882348131388	0.10655079800635577	0.21631467395927756	0.12456208641494745	5.085555874199407	0.8010706433419368
5	0.005117882348131388	0.10655079800635577	0.21631467395927756	0.1278167713335796	5.597414518473189	0.8261301919987761
5	0.005117882348131388	0.10655079800635577	0.21631467395927756	0.11855061047656558	5.003645293733932	0.8058017727639
5	0.005117882348131388	0.10655079800635577	0.21631467395927756	0.13658536585365855	6.075115392718288	1.03997088847605
6	0.007499184091575444	0.14818474985659122	0.2736843060934916	0.14332460732984292	6.861165458242222	1.3714658380327618
6	0.007499184091575444	0.14818474985659122	0.2736843060934916	0.14705882352941177	6.807695989279219	1.3362687852972146
6	0.007499184091575444	0.14818474985659122	0.2736843060934916	0.16163728712279654	7.483513332696168	1.5406671126827869
6	0.007499184091575444	0.14818474985659122	0.2736843060934916	0.14317673378076062	6.870902189333231	1.2461178635788506
6	0.007499184091575444	0.14818474985659122	0.2736843060934916	0.14652261985145174	6.509591566334466	1.307679013768074
7	0.002090229648165405	0.6331607224419713	0.052686173398979005	0.17075232459847844	4.645215466239169	1.0897362494751708
7	0.002090229648165405	0.6331607224419713	0.052686173398979005	0.1556350626118068	4.325573401065638	0.9567824608979623
7	0.002090229648165405	0.6331607224419713	0.052686173398979005	0.17085641244141458	4.722057331061027	1.0397717480803477
7	0.002090229648165405	0.6331607224419713	0.052686173398979005	0.1777583187390543	4.66267556988257	1.1263335635889171
7	0.002090229648165405	0.6331607224419713	0.052686173398979005	0.15367965367965367	4.479666558323615	0.9789113435175802
8	0.009466323854867368	0.11693405136466027	0.13621786620933563	0.3501352348168183	11.347327733022063	4.860406819877916
8	0.009466323854867368	0.11693405136466027	0.13621786620933563	0.3023683605426535	11.784473211899034	4.853553289800282
8	0.009466323854867368	0.11693405136466027	0.13621786620933563	0.29678044057129027	11.519678253375467	4.559992339366083
8	0.009466323854867368	0.11693405136466027	0.13621786620933563	0.31052747737806224	12.161851041786578	5.180154253482215
8	0.009466323854867368	0.11693405136466027	0.13621786620933563	0.29930452061599605	11.17797473708496	4.498875281179705
9	0.00855024196440354	0.7871058128774167	0.11773030220065266	0.307078118256366	13.119600691111538	5.503935496256479
9	0.00855024196440354	0.7871058128774167	0.11773030220065266	0.3074463225216994	12.195821854912763	4.98546066727885
9	0.00855024196440354	0.7871058128774167	0.11773030220065266	0.28561961563949634	12.677192578079982	5.153470861664938
9	0.00855024196440354	0.7871058128774167	0.11773030220065266	0.28041002277904326	12.365622305260132	4.865382772827441
9	0.00855024196440354	0.7871058128774167	0.11773030220065266	0.2948341980600045	12.72584144538525	5.05347234222299
10	0.008930205393116921	0.21764187682420016	0.09492977655027061	0.36145901999560537	12.921628889742603	6.069919323857087
10	0.008930205393116921	0.21764187682420016	0.09492977655027061	0.3577458843393837	13.05388992126286	6.1342171305963715
10	0.008930205393116921	0.21764187682420016	0.09492977655027061	0.36363636363636365	12.789248672379747	6.050497498130787
10	0.008930205393116921	0.21764187682420016	0.09492977655027061	0.35453943008614974	12.715364078136105	5.827555077502257
10	0.008930205393116921	0.21764187682420016	0.09492977655027061	0.36361679224973087	12.841566575645896	6.0321946189539615
11	0.0068893086281605065	0.016830636002123357	0.26436369472648946	0.14706867671691792	6.558414171235766	1.259537594417392
11	0.0068893086281605065	0.016830636002123357	0.26436369472648946	0.15054773082942097	6.746046939009916	1.3074773153642942
11	0.0068893086281605065	0.016830636002123357	0.26436369472648946	0.1487115802545793	7.086402184573373	1.4268956366223726
11	0.0068893086281605065	0.016830636002123357	0.26436369472648946	0.13952724885095208	6.698345451422682	1.270968111295586
11	0.0068893086281605065	0.016830636002123357	0.26436369472648946	0.17157999337528984	6.517915184887767	1.433979580130779
12	0.009573699459433555	0.7019192995503545	0.1574032327160239	0.2699025182778229	14.21540464973764	5.320004596116282
12	0.009573699459433555	0.7019192995503545	0.1574032327160239	0.25157232704402516	12.489240009947013	4.506762055971078
12	0.009573699459433555	0.7019192995503545	0.1574032327160239	0.2465753424657534	13.374588091041458	4.644034025595832
12	0.009573699459433555	0.7019192995503545	0.1574032327160239	0.24631435699705148	12.402937688865089	4.312817962743373
12	0.009573699459433555	0.7019192995503545	0.1574032327160239	0.24855132450331127	13.895281933256618	4.973149213655543
13	0.0024501772155053913	0.3621327681466937	0.11788007786963134	0.10762942779291552	4.012884176620587	0.4774047587092816
13	0.0024501772155053913	0.3621327681466937	0.11788007786963134	0.08537653239929947	4.013941552721284	0.29108736451032213
13	0.0024501772155053913	0.3621327681466937	0.11788007786963134	0.11656989727556945	4.130530087871452	0.5089301031202943
13	0.0024501772155053913	0.3621327681466937	0.11788007786963134	0.09741992882562278	3.9782308753640963	0.4235014563850989
13	0.0024501772155053913	0.3621327681466937	0.11788007786963134	0.11172413793103449	4.1171264765862485	0.45596213782754236
14	0.007179272959474474	0.6716627907007933	0.0438953940058127	0.4446379696441901	10.581422106312802	5.829562015801181
14	0.007179272959474474	0.6716627907007933	0.0438953940058127	0.4544358727097396	10.725382638382754	6.087690360197937
14	0.007179272959474474	0.6716627907007933	0.0438953940058127	0.45848731214584876	10.324240271831986	5.690042425754928
14	0.007179272959474474	0.6716627907007933	0.0438953940058127	0.432560340747752	10.842238794495271	5.996770969477973
14	0.007179272959474474	0.6716627907007933	0.0438953940058127	0.45429501627848734	10.25254356996965	5.655983354649054
15	0.009820601344108582	0.6199964268133045	0.07412878226023167	0.4180843195266272	14.951355906235635	8.028190592921709
15	0.009820601344108582	0.6199964268133045	0.07412878226023167	0.4043377226955848	14.401282149126155	7.4410440357170105
15	0.009820601344108582	0.6199964268133045	0.07412878226023167	0.4153701968134958	15.069069758542838	8.066429418742587
15	0.009820601344108582	0.6199964268133045	0.07412878226023167	0.41411501120238986	14.812675676716339	7.931924069154056
15	0.009820601344108582	0.6199964268133045	0.07412878226023167	0.42167025229806376	14.53669540614426	7.618191898143722
16	0.004018921749666333	0.585647176578641	0.01954873299691826	0.42973247544869625	6.2972195589645255	3.482262703739214
16	0.004018921749666333	0.585647176578641	0.01954873299691826	0.41172291296625224	6.0218558282208585	3.284125766871165
16	0.004018921749666333	0.585647176578641	0.01954873299691826	0.3905435591958302	5.819792641246443	3.119928207282378
16	0.004018921749666333	0.585647176578641	0.01954873299691826	0.43390191897654584	6.073886133856149	3.3560143005420366
16	0.004018921749666333	0.585647176578641	0.01954873299691826	0.42667622803872357	6.037418219382484	3.217660787389524
17	0.002894760894123465	0.1908241979777813	0.2814019135432318	0.07509505703422054	3.409505170858996	0.16500700320420575
17	0.002894760894123465	0.1908241979777813	0.2814019135432318	0.07078810759792355	3.527630872997624	0.1322143021384226
17	0.002894760894123465	0.1908241979777813	0.2814019135432318	0.05374823196605375	3.3920317811986704	0.11841552389319683
17	0.002894760894123465	0.1908241979777813	0.2814019135432318	0.07319437712069801	3.3980304044363705	0.16827612582464863
17	0.002894760894123465	0.1908241979777813	0.2814019135432318	0.052123552123552123	3.3184906529499827	0.09020766957122567
18	9.987706318497658e-4	0.6021624771878124	0.17239953142125158	0.05307262569832402	2.534614944501659	0.03432887058015791
18	9.987706318497658e-4	0.6021624771878124	0.17239953142125158	0.04130808950086059	2.566567336345285	0.034605402287801595
18	9.987706318497658e-4	0.6021624771878124	0.17239953142125158	0.050669772859638904	2.423030326339878	0.030768639064633375
18	9.987706318497658e-4	0.6021624771878124	0.17239953142125158	0.034988713318284424	2.538635579246079	0.024926180158760594
18	9.987706318497658e-4	0.6021624771878124	0.17239953142125158	0.03654292343387471	2.4197720088131045	0.013411246287958617
19	0.00434916493948549	0.37912287171930076	0.26327718046959486	0.08861267040898156	4.65129638849527	0.36383133545249124
19	0.00434916493948549	0.37912287171930076	0.26327718046959486	0.0739817123857024	4.4184261036468335	0.29942418426103645
19	0.00434916493948549	0.37912287171930076	0.26327718046959486	0.07749510763209394	4.710916661869399	0.30126839752077217
19	0.00434916493948549	0.37912287171930076	0.26327718046959486	0.1078740157480315	4.898405571864387	0.510370498282776
19	0.00434916493948549	0.37912287171930076	0.26327718046959486	0.07689144736842106	4.493518963034085	0.3418146903504561
20	0.007394135140348226	0.5915048433467746	0.08332992622163146	0.33770184881816057	11.976174464405803	5.401095206071669
20	0.007394135140348226	0.5915048433467746	0.08332992622163146	0.36155913978494625	12.420987915233722	5.827201291091087
20	0.007394135140348226	0.5915048433467746	0.08332992622163146	0.33169894582005394	11.31992337164751	5.028735632183908
20	0.007394135140348226	0.5915048433467746	0.08332992622163146	0.32766164316966456	11.427804204388522	5.077106030382077
20	0.007394135140348226	0.5915048433467746	0.08332992622163146	0.33141542002301494	12.263916263227387	5.493790543255707
21	0.0029260072368197144	0.5848032455891371	0.17765062926337122	0.07642124883504194	3.7189131102241326	0.25330058335891925
21	0.0029260072368197144	0.5848032455891371	0.17765062926337122	0.08137510879025239	4.053742802303264	0.2687140115163148
21	0.0029260072368197144	0.5848032455891371	0.17765062926337122	0.08236389018147976	3.7534639273769708	0.2312470138557095
21	0.0029260072368197144	0.5848032455891371	0.17765062926337122	0.08290378006872852	4.0893687898455005	0.31972124901881954
21	0.0029260072368197144	0.5848032455891371	0.17765062926337122	0.09925666812418014	4.059500959692898	0.3397312859884837
22	0.0010213877749629318	0.7258713347837329	0.06287210443988442	0.08489054991991457	2.863259298902863	0.19496158110019496
22	0.0010213877749629318	0.7258713347837329	0.06287210443988442	0.07739082365948037	2.810281987339344	0.14578937272204104
22	0.0010213877749629318	0.7258713347837329	0.06287210443988442	0.07918196119559517	2.9669112028121654	0.21587956594834173
22	0.0010213877749629318	0.7258713347837329	0.06287210443988442	0.08498727735368956	3.1722978137899407	0.22167864240941754
22	0.0010213877749629318	0.7258713347837329	0.06287210443988442	0.07415485278080698	2.9454406714994277	0.1793208698969859
23	0.0010932469787076117	0.751790718548	0.14090496541466563	0.04452054794520548	2.488267407336462	0.02107077866104779
23	0.0010932469787076117	0.751790718548	0.14090496541466563	0.050605060506050605	2.72639876946741	0.03845414343395501
23	0.0010932469787076117	0.751790718548	0.14090496541466563	0.05470459518599562	2.6965212377474534	0.059581010955218144
23	0.0010932469787076117	0.751790718548	0.14090496541466563	0.059726962457337884	2.648842442503528	0.06293146191693047
23	0.0010932469787076117	0.751790718548	0.14090496541466563	0.046831955922865015	2.7121492828084115	0.030559428538686324
24	0.00964370984584093	0.5024711433798075	0.18201609633397312	0.22979041916167664	10.807548615767795	3.3317367563942906
24	0.00964370984584093	0.5024711433798075	0.18201609633397312	0.22477952247795224	13.20740243551635	4.1480487103269725
24	0.00964370984584093	0.5024711433798075	0.18201609633397312	0.23792140863216663	13.44650778714497	4.520576882453478
24	0.00964370984584093	0.5024711433798075	0.18201609633397312	0.2354357246027925	11.624349954114408	3.6937901498929335
24	0.00964370984584093	0.5024711433798075	0.18201609633397312	0.23182441700960219	12.38308800981294	4.101502606562405
25	0.005347608891315758	0.5585026159882546	0.08355750201735646	0.2579318448883666	8.773967516517832	3.1531445762485957
25	0.005347608891315758	0.5585026159882546	0.08355750201735646	0.23301831069108092	8.798131234801923	2.8759070978612593
25	0.005347608891315758	0.5585026159882546	0.08355750201735646	0.25	9.083232579116048	3.1723184984742936
25	0.005347608891315758	0.5585026159882546	0.08355750201735646	0.2872340425531915	9.057471264367816	3.5727969348659
25	0.005347608891315758	0.5585026159882546	0.08355750201735646	0.27425687044307345	9.482048827190043	3.555768310196266
26	0.005072414102032781	0.38312815204262735	0.13492912449873984	0.16341145833333334	7.336269628494829	1.639218690157028
26	0.005072414102032781	0.38312815204262735	0.13492912449873984	0.1738557787290089	7.160811251606962	1.7307212617763876
26	0.005072414102032781	0.38312815204262735	0.13492912449873984	0.18435223313272095	7.507438333813226	1.856224205777906
26	0.005072414102032781	0.38312815204262735	0.13492912449873984	0.1761952524239385	6.760843765552621	1.6385283871214733
26	0.005072414102032781	0.38312815204262735	0.13492912449873984	0.20076360165447024	7.582419692402221	1.9911292025882759
27	0.0034974513854831458	0.16651934664696455	0.21155546866357325	0.1044574515983791	3.948578435129128	0.42915165913096787
27	0.0034974513854831458	0.16651934664696455	0.21155546866357325	0.09850746268656717	4.538283955367449	0.4213158907272027
27	0.0034974513854831458	0.16651934664696455	0.21155546866357325	0.09244791666666667	4.082101115213192	0.34240679457505213
27	0.0034974513854831458	0.16651934664696455	0.21155546866357325	0.07901785714285714	4.005514283526078	0.31400781190166194
27	0.0034974513854831458	0.16651934664696455	0.21155546866357325	0.1049136786188579	4.097859327217125	0.4204892966360856
28	0.008485021037049591	0.592753435857594	0.2312427288852632	0.16132536664856056	9.256926952141058	2.0093885962903597
28	0.008485021037049591	0.592753435857594	0.2312427288852632	0.16238260009886307	10.264578524693361	2.3806344543425597
28	0.008485021037049591	0.592753435857594	0.2312427288852632	0.1818941504178273	9.28765862822528	2.355940650998735
28	0.008485021037049591	0.592753435857594	0.2312427288852632	0.16286644951140064	9.31191872123446	2.0434276110994407
28	0.008485021037049591	0.592753435857594	0.2312427288852632	0.15116926503340758	8.940232004302066	1.857186755780902
29	0.00214059546822682	0.015913071483373644	0.291361167607829	0.059251559251559255	2.870859153852039	0.06120419248718537
29	0.00214059546822682	0.015913071483373644	0.291361167607829	0.06092436974789916	2.9446542319868785	0.10298661174047373
29	0.00214059546822682	0.015913071483373644	0.291361167607829	0.05279831045406547	2.940443558435086	0.06708965094213037
29	0.00214059546822682	0.015913071483373644	0.291361167607829	0.06057328285559762	2.784693760294174	0.08426858696901214
29	0.00214059546822682	0.015913071483373644	0.291361167607829	0.047413793103448273	2.8376953312242352	0.06710765986003259
30	0.0073402752680703995	0.4608124401420355	0.1919941463973373	0.1682034087734004	9.11421956026713	2.0149639296580495
30	0.0073402752680703995	0.4608124401420355	0.1919941463973373	0.17712177121771217	8.673254433337164	2.0893178597418514
30	0.0073402752680703995	0.4608124401420355	0.1919941463973373	0.17597052989515444	8.945925741340643	2.1085318867526692
30	0.0073402752680703995	0.4608124401420355	0.1919941463973373	0.15595272412799077	8.462261076283047	1.8212841011483676
30	0.0073402752680703995	0.4608124401420355	0.1919941463973373	0.16522467206251745	9.054160200777822	2.0748318868900513
31	0.008422699035145342	0.5565474558621645	0.2990349434316158	0.1395413870246085	8.626827961105581	1.4317433580889671
31	0.008422699035145342	0.5565474558621645	0.2990349434316158	0.14766463591528867	8.241117672916308	1.5442539609731858
31	0.008422699035145342	0.5565474558621645	0.2990349434316158	0.13118461973423806	8.213787702240644	1.2702718190674485
31	0.008422699035145342	0.5565474558621645	0.2990349434316158	0.1256127450980392	7.469681319101726	1.2223114885802824
31	0.008422699035145342	0.5565474558621645	0.2990349434316158	0.13972680705748436	8.645334355240468	1.5999233569649358
32	0.007034976501017809	0.10279064532369375	0.15613457823637872	0.2189623224212477	8.056826667177239	2.4890386566849836
32	0.007034976501017809	0.10279064532369375	0.15613457823637872	0.2514587385384829	9.093515828108274	3.006958250497018
32	0.007034976501017809	0.10279064532369375	0.15613457823637872	0.2113629673241095	8.484766990664259	2.439586614929502
32	0.007034976501017809	0.10279064532369375	0.15613457823637872	0.2559556786703601	8.878396608209673	3.021776835613798
32	0.007034976501017809	0.10279064532369375	0.15613457823637872	0.21376916401504195	8.716581642437959	2.6792221241993017
33	6.995886377990245e-4	0.4370833676308394	0.12373319738544523	0.05591147350029121	2.4369233125311074	0.04020062023814082
33	6.995886377990245e-4	0.4370833676308394	0.12373319738544523	0.053509781357882626	2.437102385208249	0.019220050356531935
33	6.995886377990245e-4	0.4370833676308394	0.12373319738544523	0.05110837438423645	2.26755635432002	0.01911936217807774
33	6.995886377990245e-4	0.4370833676308394	0.12373319738544523	0.045012165450121655	2.3080014544619445	0.015310125734407595
33	6.995886377990245e-4	0.4370833676308394	0.12373319738544523	0.04903677758318739	2.349199049589944	0.026826090288955315
34	0.004805566803552211	0.48269509281963113	0.21999143930152057	0.10378378378378378	5.654392234048652	0.6325122776174734
34	0.004805566803552211	0.48269509281963113	0.21999143930152057	0.11774002370604504	5.129530702510196	0.6280276485342831
34	0.004805566803552211	0.48269509281963113	0.21999143930152057	0.12278160086925027	5.71280932422346	0.8440029855887926
34	0.004805566803552211	0.48269509281963113	0.21999143930152057	0.1143717080511663	5.325874554580635	0.6398712594352274
34	0.004805566803552211	0.48269509281963113	0.21999143930152057	0.1017583239805462	5.461248943851294	0.5837621937168753
35	0.0019119645841419698	0.47178789004683497	0.039090864895842965	0.19817073170731708	4.718049079990023	1.344998944722654
35	0.0019119645841419698	0.47178789004683497	0.039090864895842965	0.19165927240461403	4.568128621311538	1.156901116611028
35	0.0019119645841419698	0.47178789004683497	0.039090864895842965	0.2054421768707483	4.441970284485737	1.1882366491342573
35	0.0019119645841419698	0.47178789004683497	0.039090864895842965	0.18229166666666666	4.591885624484946	1.2169646792771038
35	0.0019119645841419698	0.47178789004683497	0.039090864895842965	0.21941992433795712	4.948647920913952	1.4617071200523137
36	0.00667545055737719	0.26928076315671207	0.07709217241499573	0.35147097110127573	10.085063989577746	4.599969346310062
36	0.00667545055737719	0.26928076315671207	0.07709217241499573	0.3293182365695013	11.17459830501975	4.94113586685585
36	0.00667545055737719	0.26928076315671207	0.07709217241499573	0.3329167708072982	10.843512109067898	4.885812352591514
36	0.00667545055737719	0.26928076315671207	0.07709217241499573	0.3397832817337461	10.661856421868704	4.705340523114121
36	0.00667545055737719	0.26928076315671207	0.07709217241499573	0.3497133497133497	9.810466543891959	4.45633824432167
37	0.006407926552928984	0.6423386564478278	0.2027354960097	0.15857314148681056	7.896962706651288	1.6993464052287581
37	0.006407926552928984	0.6423386564478278	0.2027354960097	0.15828025477707006	7.345119197948953	1.5516779550759576
37	0.006407926552928984	0.6423386564478278	0.2027354960097	0.139171974522293	7.324589279867491	1.2981259991140388
37	0.006407926552928984	0.6423386564478278	0.2027354960097	0.16506410256410256	7.4605451936872305	1.6145384983261595
37	0.006407926552928984	0.6423386564478278	0.2027354960097	0.15525525525525524	7.988404238980188	1.6184149900168945
38	0.007384665249846876	0.3785523818805814	0.1353898752015084	0.23155352830694928	9.968787698906612	3.2342071501062746
38	0.007384665249846876	0.3785523818805814	0.1353898752015084	0.2320730117340287	10.3996314637798	3.3072286844024723
38	0.007384665249846876	0.3785523818805814	0.1353898752015084	0.2623207301173403	10.353274390477283	3.668618670341026
38	0.007384665249846876	0.3785523818805814	0.1353898752015084	0.21731536926147704	10.955648407252655	3.388661018898302
38	0.007384665249846876	0.3785523818805814	0.1353898752015084	0.23826040554962646	10.307109802271771	3.3636746089417526
39	0.007361111820209772	0.12156507968902588	0.19284416225273163	0.21183885996163332	9.004066600168802	2.530115859740658
39	0.007361111820209772	0.12156507968902588	0.19284416225273163	0.20954742715437075	7.448771856389961	2.068151981582602
39	0.007361111820209772	0.12156507968902588	0.19284416225273163	0.18931159420289856	7.9775798525798525	2.142199017199017
39	0.007361111820209772	0.12156507968902588	0.19284416225273163	0.18825561312607944	8.60545524394929	2.2550902804456396
39	0.007361111820209772	0.12156507968902588	0.19284416225273163	0.18363215731636784	8.343885499405241	2.1699090595142168
40	0.006664429670199752	0.6887415897101165	0.10322111940477043	0.27712418300653596	10.279158699808795	3.8355640535372846
40	0.006664429670199752	0.6887415897101165	0.10322111940477043	0.25377942998760844	10.630327586865945	3.9237796720308857
40	0.006664429670199752	0.6887415897101165	0.10322111940477043	0.2638136511375948	10.21172763602828	3.7695972948047953
40	0.006664429670199752	0.6887415897101165	0.10322111940477043	0.27679259830377795	10.382743956170263	3.997931113750431
40	0.006664429670199752	0.6887415897101165	0.10322111940477043	0.2850389978728433	11.584722515298585	4.577106792764105
41	0.005207574951928109	0.3402000691741705	0.09776198607869446	0.24565608148591972	8.662701458173446	2.8779739063699155
41	0.005207574951928109	0.3402000691741705	0.09776198607869446	0.21962473085204554	8.049821243224542	2.477607350171068
41	0.005207574951928109	0.3402000691741705	0.09776198607869446	0.24911971830985916	8.821495793800176	2.894403257404064
41	0.005207574951928109	0.3402000691741705	0.09776198607869446	0.25496402877697844	8.834388690145964	3.043636294071509
41	0.005207574951928109	0.3402000691741705	0.09776198607869446	0.24380165289256198	7.631291552507041	2.552066369053321
42	0.002222596686333418	0.43565053604543214	0.13561465060338376	0.08291571753986332	3.6205772990378344	0.26449955916740137
42	0.002222596686333418	0.43565053604543214	0.13561465060338376	0.10357640501625638	3.780581039755352	0.37079510703363916
42	0.002222596686333418	0.43565053604543214	0.13561465060338376	0.07898586055582643	3.4182447370950686	0.19801980198019803
42	0.002222596686333418	0.43565053604543214	0.13561465060338376	0.09891662741403674	3.720751822017645	0.3394706559263521
42	0.002222596686333418	0.43565053604543214	0.13561465060338376	0.08795860771401694	3.5722494636837263	0.27773521299417714
43	0.007874904521740974	0.5387610629200935	0.1639266357058659	0.2058242843040474	10.98061005518087	3.165236051502146
43	0.007874904521740974	0.5387610629200935	0.1639266357058659	0.21637426900584794	11.264135085574573	3.43635391198044
43	0.007874904521740974	0.5387610629200935	0.1639266357058659	0.2228232869654817	10.391350110037317	3.2743278155200457
43	0.007874904521740974	0.5387610629200935	0.1639266357058659	0.19258683255572837	10.45018845543077	2.8717929094839953
43	0.007874904521740974	0.5387610629200935	0.1639266357058659	0.20329811904148415	10.595530640454616	2.998771310090616
44	0.008469374536070972	0.29361621029675006	0.022778050694614648	0.5309090909090909	8.221518379882905	5.1655629139072845
44	0.008469374536070972	0.29361621029675006	0.022778050694614648	0.5449152542372881	7.862707377002343	4.958000799984762
44	0.008469374536070972	0.29361621029675006	0.022778050694614648	0.5295281152868042	8.114266020793046	5.052748473070516
44	0.008469374536070972	0.29361621029675006	0.022778050694614648	0.5391717963066592	8.049340218014917	5.079365079365079
44	0.008469374536070972	0.29361621029675006	0.022778050694614648	0.5583019881783987	8.34623396976473	5.324618236721901
45	0.002205543196760118	0.7189485933631659	0.006407661829143763	0.25530785562632696	3.1697263463226593	1.1564444105186824
45	0.002205543196760118	0.7189485933631659	0.006407661829143763	0.2774655084312724	3.310074390173577	1.2955808007996463
45	0.002205543196760118	0.7189485933631659	0.006407661829143763	0.29737753587333005	3.499894581488509	1.360857148333429
45	0.002205543196760118	0.7189485933631659	0.006407661829143763	0.27685325264750377	3.4056382446828968	1.3114880196915504
45	0.002205543196760118	0.7189485933631659	0.006407661829143763	0.2895	3.4499364333320495	1.402319220248873
46	0.003347972643096	0.5067606987431645	0.09172921101562678	0.18853974121996303	6.001950920949448	1.4612780444886482
46	0.003347972643096	0.5067606987431645	0.09172921101562678	0.18444523724580805	6.128266942180384	1.5229786094210385
46	0.003347972643096	0.5067606987431645	0.09172921101562678	0.15992217898832684	5.412569145666871	1.1735556238475724
46	0.003347972643096	0.5067606987431645	0.09172921101562678	0.15636918382913806	5.589477726574501	1.107910906298003
46	0.003347972643096	0.5067606987431645	0.09172921101562678	0.17532228360957644	5.955848535949716	1.3931473248505288
47	0.00854412154527381	0.7142717268317939	0.14891756528522818	0.2558085501858736	11.917009274309208	4.122765082703891
47	0.00854412154527381	0.7142717268317939	0.14891756528522818	0.2359236854350861	12.007127256006438	4.033030616545963
47	0.00854412154527381	0.7142717268317939	0.14891756528522818	0.24218230206254157	12.153130206637686	4.284045425819177
47	0.00854412154527381	0.7142717268317939	0.14891756528522818	0.24445482138687835	12.12062930338116	4.198561372466054
47	0.00854412154527381	0.7142717268317939	0.14891756528522818	0.24849027063296802	12.577859299170774	4.4193511406626165
48	0.00925801184028387	0.6975819308310748	0.21616851354483516	0.19433688286544046	11.002145265093473	3.032102359791603
48	0.00925801184028387	0.6975819308310748	0.21616851354483516	0.19390448764098872	11.27864204153575	3.0098091807801364
48	0.00925801184028387	0.6975819308310748	0.21616851354483516	0.18207480592801695	11.444370292687578	2.9611974449423206
48	0.00925801184028387	0.6975819308310748	0.21616851354483516	0.20926559620952884	10.174613192571767	2.912769904565188
48	0.00925801184028387	0.6975819308310748	0.21616851354483516	0.19250551065393093	11.068050572683843	2.998676208199835
49	6.894195079803467e-4	0.21286417152732612	0.09291987866163254	0.04502923976608187	2.4107467949332158	0.03641032520169404
49	6.894195079803467e-4	0.21286417152732612	0.09291987866163254	0.0501813784764208	2.2871298536697773	0.04032722663901371
49	6.894195079803467e-4	0.21286417152732612	0.09291987866163254	0.04973973395026027	2.4008290632736484	0.024948663327384036
49	6.894195079803467e-4	0.21286417152732612	0.09291987866163254	0.06519274376417233	2.5822135446575554	0.06891007235557597
49	6.894195079803467e-4	0.21286417152732612	0.09291987866163254	0.050799086757990865	2.5316213840804003	0.04967709885742673
50	0.004111609964165837	0.5722450045868754	0.10794106498360634	0.1717032967032967	6.831605071278786	1.610265684218627
50	0.004111609964165837	0.5722450045868754	0.10794106498360634	0.18423711687436847	6.890019898974438	1.676105923771621
50	0.004111609964165837	0.5722450045868754	0.10794106498360634	0.17893217893217894	6.231964377854645	1.5097368471343666
50	0.004111609964165837	0.5722450045868754	0.10794106498360634	0.17871269327580008	6.393608298533645	1.5426272333771907
50	0.004111609964165837	0.5722450045868754	0.10794106498360634	0.17726657645466848	6.836394310034125	1.6026992830029525
